# time,lat,lon,altMSC,status
,33.23085,-79.067177833,,
2023-06-07T14:42:07.000Z,33.23085,-79.067177833,,
2023-06-07T14:42:07.000Z,33.2308546,-79.0671742,,
2023-06-07T14:42:09.000Z,33.2308548,-79.0671677,,
2023-06-07T14:42:10.000Z,33.2308538,-79.0671634,,
2023-06-07T14:42:11.000Z,33.2308535,-79.0671605,,
2023-06-07T14:42:12.000Z,33.2308556,-79.0671581,,
2023-06-07T14:42:13.000Z,33.2308568,-79.0671556,,
2023-06-07T14:42:14.000Z,33.2308517,-79.0671529,,
2023-06-07T14:42:15.000Z,33.23085,-79.0671486,,
2023-06-07T14:42:16.000Z,33.2308503,-79.0671444,,
2023-06-07T14:42:17.000Z,33.2308519,-79.0671403,,
2023-06-07T14:42:18.000Z,33.2308542,-79.0671374,,
2023-06-07T14:42:19.000Z,33.2308558,-79.0671358,,
2023-06-07T14:42:20.000Z,33.2308568,-79.0671327,,
2023-06-07T14:42:21.000Z,33.2308577,-79.0671292,,
2023-06-07T14:42:22.000Z,33.2308584,-79.0671252,,
2023-06-07T14:42:23.000Z,33.2308593,-79.0671209,,
2023-06-07T14:42:24.000Z,33.2308599,-79.0671175,,
2023-06-07T14:42:25.000Z,33.2308609,-79.0671152,,
2023-06-07T14:42:26.000Z,33.2308624,-79.0671127,,
2023-06-07T14:42:27.000Z,33.2308631,-79.0671086,,
2023-06-07T14:42:28.000Z,33.2308643,-79.0671041,,
2023-06-07T14:42:29.000Z,33.2308654,-79.0670994,,
2023-06-07T14:42:30.000Z,33.2308659,-79.067096,,
2023-06-07T14:42:31.000Z,33.2308663,-79.0670912,,
2023-06-07T14:42:32.000Z,33.2308659,-79.0670869,,
2023-06-07T14:42:33.000Z,33.2308661,-79.0670824,,
2023-06-07T14:42:34.000Z,33.2308677,-79.0670794,,
2023-06-07T14:42:35.000Z,33.2308684,-79.0670764,,
2023-06-07T14:42:36.000Z,33.2308689,-79.0670736,,
2023-06-07T14:42:37.000Z,33.2308694,-79.0670713,,
2023-06-07T14:42:38.000Z,33.2308697,-79.067068,,
2023-06-07T14:42:39.000Z,33.2308704,-79.067064,,
2023-06-07T14:42:40.000Z,33.2308716,-79.0670597,,
2023-06-07T14:42:41.000Z,33.2308725,-79.0670552,,
2023-06-07T14:42:42.000Z,33.2308732,-79.0670531,,
2023-06-07T14:42:43.000Z,33.2308739,-79.0670492,,
2023-06-07T14:42:44.000Z,33.2308751,-79.0670463,,
2023-06-07T14:42:45.000Z,33.2308759,-79.0670425,,
2023-06-07T14:42:46.000Z,33.2308766,-79.0670382,,
2023-06-07T14:42:47.000Z,33.230876,-79.0670347,,
2023-06-07T14:42:48.000Z,33.230876,-79.0670325,,
2023-06-07T14:42:49.000Z,33.2308762,-79.0670301,,
2023-06-07T14:42:50.000Z,33.2308779,-79.0670277,,
2023-06-07T14:42:51.001Z,33.2308791,-79.0670241,,
2023-06-07T14:42:52.000Z,33.2308792,-79.0670202,,
2023-06-07T14:42:53.000Z,33.2308782,-79.0670168,,
2023-06-07T14:42:54.000Z,33.2308775,-79.067014,,
2023-06-07T14:42:55.000Z,33.2308782,-79.0670115,,
2023-06-07T14:42:56.000Z,33.2308788,-79.0670086,,
2023-06-07T14:42:57.000Z,33.2308797,-79.0670048,,
2023-06-07T14:42:58.000Z,33.2308794,-79.0670008,,
2023-06-07T14:42:59.000Z,33.230879,-79.0669972,,
2023-06-07T14:43:00.000Z,33.2308788,-79.0669939,,
2023-06-07T14:43:01.000Z,33.2308796,-79.0669914,,
2023-06-07T14:43:02.000Z,33.230881,-79.0669894,,
2023-06-07T14:43:03.000Z,33.2308815,-79.0669868,,
2023-06-07T14:43:04.000Z,33.2308815,-79.0669831,,
2023-06-07T14:43:05.000Z,33.2308819,-79.0669796,,
2023-06-07T14:43:06.000Z,33.2308823,-79.0669764,,
2023-06-07T14:43:07.000Z,33.2308819,-79.0669729,,
2023-06-07T14:43:08.000Z,33.2308819,-79.0669682,,
2023-06-07T14:43:09.000Z,33.2308818,-79.0669648,,
2023-06-07T14:43:10.000Z,33.2308814,-79.0669615,,
2023-06-07T14:43:11.000Z,33.2308812,-79.0669574,,
2023-06-07T14:43:12.000Z,33.2308817,-79.0669534,,
2023-06-07T14:43:13.000Z,33.2308818,-79.0669496,,
2023-06-07T14:43:14.000Z,33.2308823,-79.0669462,,
2023-06-07T14:43:15.000Z,33.2308828,-79.0669419,,
2023-06-07T14:43:16.000Z,33.2308837,-79.0669379,,
2023-06-07T14:43:17.000Z,33.2308843,-79.0669336,,
2023-06-07T14:43:18.000Z,33.2308836,-79.06693,,
2023-06-07T14:43:19.000Z,33.230883,-79.0669268,,
2023-06-07T14:43:20.000Z,33.2308844,-79.0669223,,
2023-06-07T14:43:21.000Z,33.2308859,-79.0669181,,
2023-06-07T14:43:22.000Z,33.2308869,-79.0669148,,
2023-06-07T14:43:23.000Z,33.230887,-79.0669112,,
2023-06-07T14:43:24.000Z,33.2308868,-79.0669071,,
2023-06-07T14:43:25.000Z,33.2308875,-79.0669037,,
2023-06-07T14:43:26.000Z,33.2308889,-79.0668993,,
2023-06-07T14:43:27.000Z,33.2308903,-79.0668949,,
2023-06-07T14:43:28.000Z,33.2308917,-79.0668917,,
2023-06-07T14:43:29.000Z,33.2308916,-79.0668877,,
2023-06-07T14:43:30.000Z,33.2308932,-79.0668845,,
2023-06-07T14:43:31.000Z,33.2308941,-79.0668821,,
2023-06-07T14:43:32.000Z,33.2308947,-79.0668804,,
2023-06-07T14:43:33.000Z,33.2308942,-79.0668779,,
2023-06-07T14:43:34.000Z,33.2308957,-79.0668736,,
2023-06-07T14:43:35.000Z,33.2308961,-79.0668709,,
2023-06-07T14:43:36.000Z,33.2308974,-79.0668686,,
2023-06-07T14:43:37.000Z,33.2308991,-79.0668638,,
2023-06-07T14:43:38.000Z,33.2309002,-79.0668594,,
2023-06-07T14:43:39.000Z,33.230901,-79.0668565,,
2023-06-07T14:43:40.000Z,33.2309019,-79.0668533,,
2023-06-07T14:43:41.000Z,33.2309046,-79.0668513,,
2023-06-07T14:43:42.000Z,33.2309054,-79.066849,,
2023-06-07T14:43:43.000Z,33.2309057,-79.0668457,,
2023-06-07T14:43:44.000Z,33.2309056,-79.066841,,
2023-06-07T14:43:45.000Z,33.2309061,-79.0668373,,
2023-06-07T14:43:46.000Z,33.2309077,-79.0668339,,
2023-06-07T14:43:47.000Z,33.2309069,-79.0668324,,
2023-06-07T14:43:48.000Z,33.2309069,-79.066831,,
2023-06-07T14:43:49.000Z,33.2309076,-79.0668291,,
2023-06-07T14:43:50.000Z,33.2309066,-79.0668259,,
2023-06-07T14:43:51.000Z,33.2309063,-79.0668196,,
2023-06-07T14:43:52.000Z,33.2309065,-79.0668144,,
2023-06-07T14:43:53.000Z,33.2309066,-79.06681,,
2023-06-07T14:43:54.000Z,33.2309067,-79.066808,,
2023-06-07T14:43:55.000Z,33.2309077,-79.0668068,,
2023-06-07T14:43:56.000Z,33.2309089,-79.0668048,,
2023-06-07T14:43:57.000Z,33.2309101,-79.0667975,,
2023-06-07T14:43:58.000Z,33.2309105,-79.0667901,,
2023-06-07T14:43:59.000Z,33.2309108,-79.0667849,,
2023-06-07T14:44:00.000Z,33.2309111,-79.0667812,,
2023-06-07T14:44:01.000Z,33.2309122,-79.0667813,,
2023-06-07T14:44:02.001Z,33.2309138,-79.0667794,,
2023-06-07T14:44:03.000Z,33.2309149,-79.0667765,,
2023-06-07T14:44:04.000Z,33.2309141,-79.0667717,,
2023-06-07T14:44:05.000Z,33.2309135,-79.0667643,,
2023-06-07T14:44:06.000Z,33.2309126,-79.066759,,
2023-06-07T14:44:07.000Z,33.2309131,-79.0667548,,
2023-06-07T14:44:08.000Z,33.2309148,-79.0667508,,
2023-06-07T14:44:09.000Z,33.2309163,-79.0667448,,
2023-06-07T14:44:10.000Z,33.2309176,-79.0667412,,
2023-06-07T14:44:11.000Z,33.2309178,-79.0667379,,
2023-06-07T14:44:12.000Z,33.2309177,-79.066734,,
2023-06-07T14:44:13.000Z,33.2309181,-79.0667299,,
2023-06-07T14:44:14.000Z,33.2309182,-79.0667261,,
2023-06-07T14:44:15.000Z,33.2309184,-79.0667224,,
2023-06-07T14:44:16.000Z,33.230919,-79.0667206,,
2023-06-07T14:44:17.000Z,33.2309198,-79.066719,,
2023-06-07T14:44:18.000Z,33.2309194,-79.0667184,,
2023-06-07T14:44:19.000Z,33.2309202,-79.066718,,
2023-06-07T14:44:20.000Z,33.2309205,-79.0667162,,
2023-06-07T14:44:21.000Z,33.2309203,-79.0667124,,
2023-06-07T14:44:22.000Z,33.2309208,-79.0667099,,
2023-06-07T14:44:23.000Z,33.230922,-79.066709,,
2023-06-07T14:44:24.000Z,33.2309235,-79.0667078,,
2023-06-07T14:44:25.000Z,33.2309249,-79.0667066,,
2023-06-07T14:44:26.000Z,33.2309251,-79.066704,,
2023-06-07T14:44:27.000Z,33.2309233,-79.0667017,,
2023-06-07T14:44:28.000Z,33.230921,-79.0666967,,
2023-06-07T14:44:29.000Z,33.2309207,-79.0666931,,
2023-06-07T14:44:30.000Z,33.2309237,-79.0666905,,
2023-06-07T14:44:31.000Z,33.2309263,-79.0666897,,
2023-06-07T14:44:32.000Z,33.2309265,-79.0666888,,
2023-06-07T14:44:33.000Z,33.2309258,-79.0666848,,
2023-06-07T14:44:34.000Z,33.2309262,-79.0666814,,
2023-06-07T14:44:35.000Z,33.2309252,-79.0666806,,
2023-06-07T14:44:36.000Z,33.2309257,-79.0666784,,
2023-06-07T14:44:37.000Z,33.2309258,-79.0666818,,
2023-06-07T14:44:38.000Z,33.230926,-79.0666811,,
2023-06-07T14:44:39.000Z,33.2309254,-79.0666765,,
2023-06-07T14:44:40.000Z,33.2309242,-79.0666754,,
2023-06-07T14:44:41.000Z,33.230923,-79.0666754,,
2023-06-07T14:44:42.000Z,33.230924,-79.0666747,,
2023-06-07T14:44:43.000Z,33.2309253,-79.0666734,,
2023-06-07T14:44:44.000Z,33.2309265,-79.0666699,,
2023-06-07T14:44:45.000Z,33.2309262,-79.0666672,,
2023-06-07T14:44:46.000Z,33.2309252,-79.0666643,,
2023-06-07T14:44:47.000Z,33.2309251,-79.0666602,,
2023-06-07T14:44:48.000Z,33.2309253,-79.0666554,,
2023-06-07T14:44:49.000Z,33.2309271,-79.0666557,,
2023-06-07T14:44:50.000Z,33.2309298,-79.0666538,,
2023-06-07T14:44:51.000Z,33.23093,-79.0666522,,
2023-06-07T14:44:52.000Z,33.2309294,-79.066648,,
2023-06-07T14:44:53.000Z,33.2309285,-79.0666445,,
2023-06-07T14:44:54.000Z,33.2309284,-79.066641,,
2023-06-07T14:44:55.000Z,33.2309289,-79.0666378,,
2023-06-07T14:44:56.000Z,33.23093,-79.0666336,,
2023-06-07T14:44:57.000Z,33.23093,-79.066631,,
2023-06-07T14:44:58.000Z,33.2309305,-79.0666294,,
2023-06-07T14:44:59.000Z,33.2309315,-79.0666263,,
2023-06-07T14:45:00.000Z,33.2309325,-79.0666222,,
2023-06-07T14:45:01.000Z,33.2309325,-79.0666196,,
2023-06-07T14:45:02.000Z,33.2309332,-79.0666156,,
2023-06-07T14:45:03.000Z,33.2309337,-79.0666115,,
2023-06-07T14:45:04.000Z,33.2309337,-79.0666059,,
2023-06-07T14:45:05.000Z,33.2309341,-79.0666022,,
2023-06-07T14:45:06.000Z,33.2309365,-79.0666018,,
2023-06-07T14:45:07.000Z,33.2309383,-79.0666004,,
2023-06-07T14:45:08.000Z,33.2309384,-79.0665965,,
2023-06-07T14:45:09.000Z,33.2309366,-79.066592,,
2023-06-07T14:45:10.000Z,33.2309361,-79.0665881,,
2023-06-07T14:45:11.000Z,33.2309334,-79.0665872,,
2023-06-07T14:45:12.000Z,33.2309313,-79.066585,,
2023-06-07T14:45:13.001Z,33.2309322,-79.0665801,,
2023-06-07T14:45:14.000Z,33.2309323,-79.0665716,,
2023-06-07T14:45:15.000Z,33.2309335,-79.0665657,,
2023-06-07T14:45:16.000Z,33.2309347,-79.0665631,,
2023-06-07T14:45:17.000Z,33.230933,-79.0665602,,
2023-06-07T14:45:18.000Z,33.2309333,-79.0665547,,
2023-06-07T14:45:19.000Z,33.2309358,-79.0665517,,
2023-06-07T14:45:20.000Z,33.2309396,-79.0665499,,
2023-06-07T14:45:21.000Z,33.2309428,-79.0665514,,
2023-06-07T14:45:22.000Z,33.2309432,-79.0665496,,
2023-06-07T14:45:23.000Z,33.2309401,-79.0665464,,
2023-06-07T14:45:24.000Z,33.2309396,-79.0665395,,
2023-06-07T14:45:25.000Z,33.2309415,-79.066533,,
2023-06-07T14:45:26.000Z,33.2309426,-79.0665284,,
2023-06-07T14:45:27.000Z,33.2309437,-79.066525,,
2023-06-07T14:45:28.000Z,33.2309439,-79.0665203,,
2023-06-07T14:45:29.000Z,33.2309428,-79.066514,,
2023-06-07T14:45:30.000Z,33.2309421,-79.0665104,,
2023-06-07T14:45:31.000Z,33.2309421,-79.0665097,,
2023-06-07T14:45:32.000Z,33.2309426,-79.0665073,,
2023-06-07T14:45:33.000Z,33.2309434,-79.0665042,,
2023-06-07T14:45:34.000Z,33.2309442,-79.0665025,,
2023-06-07T14:45:35.000Z,33.2309453,-79.0664991,,
2023-06-07T14:45:36.000Z,33.2309461,-79.0664964,,
2023-06-07T14:45:37.000Z,33.2309473,-79.0664914,,
2023-06-07T14:45:38.000Z,33.2309484,-79.0664873,,
2023-06-07T14:45:39.000Z,33.23095,-79.066485,,
2023-06-07T14:45:40.000Z,33.2309515,-79.0664851,,
2023-06-07T14:45:41.000Z,33.2309522,-79.0664845,,
2023-06-07T14:45:42.000Z,33.2309522,-79.0664801,,
2023-06-07T14:45:43.000Z,33.2309522,-79.0664753,,
2023-06-07T14:45:44.000Z,33.2309526,-79.0664717,,
2023-06-07T14:45:45.000Z,33.2309527,-79.0664682,,
2023-06-07T14:45:46.000Z,33.2309534,-79.0664653,,
2023-06-07T14:45:47.000Z,33.2309539,-79.0664601,,
2023-06-07T14:45:48.000Z,33.2309549,-79.0664565,,
2023-06-07T14:45:49.000Z,33.2309562,-79.0664533,,
2023-06-07T14:45:50.000Z,33.2309585,-79.0664513,,
2023-06-07T14:45:51.000Z,33.2309595,-79.0664496,,
2023-06-07T14:45:52.000Z,33.2309611,-79.066449,,
2023-06-07T14:45:53.000Z,33.2309623,-79.0664482,,
2023-06-07T14:45:54.000Z,33.2309622,-79.0664437,,
2023-06-07T14:45:55.000Z,33.2309623,-79.0664387,,
2023-06-07T14:45:56.000Z,33.2309638,-79.0664347,,
2023-06-07T14:45:57.000Z,33.2309664,-79.0664323,,
2023-06-07T14:45:58.000Z,33.2309683,-79.0664286,,
2023-06-07T14:45:59.000Z,33.2309697,-79.0664246,,
2023-06-07T14:46:00.000Z,33.230969,-79.0664212,,
2023-06-07T14:46:01.000Z,33.2309693,-79.0664173,,
2023-06-07T14:46:02.000Z,33.2309708,-79.0664129,,
2023-06-07T14:46:03.000Z,33.2309708,-79.0664071,,
2023-06-07T14:46:04.000Z,33.2309711,-79.0664025,,
2023-06-07T14:46:05.000Z,33.2309712,-79.0663993,,
2023-06-07T14:46:06.000Z,33.2309706,-79.0663965,,
2023-06-07T14:46:07.000Z,33.2309716,-79.0663953,,
2023-06-07T14:46:08.000Z,33.2309727,-79.0663916,,
2023-06-07T14:46:09.000Z,33.2309733,-79.066387,,
2023-06-07T14:46:10.000Z,33.2309736,-79.0663823,,
2023-06-07T14:46:11.000Z,33.2309726,-79.0663763,,
2023-06-07T14:46:12.000Z,33.2309726,-79.0663707,,
2023-06-07T14:46:13.000Z,33.2309718,-79.0663649,,
2023-06-07T14:46:14.000Z,33.2309699,-79.0663594,,
2023-06-07T14:46:15.000Z,33.2309694,-79.0663554,,
2023-06-07T14:46:16.000Z,33.23097,-79.0663504,,
2023-06-07T14:46:17.000Z,33.2309713,-79.0663466,,
2023-06-07T14:46:18.000Z,33.2309717,-79.0663431,,
2023-06-07T14:46:19.000Z,33.2309711,-79.0663401,,
2023-06-07T14:46:20.000Z,33.2309702,-79.0663357,,
2023-06-07T14:46:21.000Z,33.2309695,-79.0663303,,
2023-06-07T14:46:22.000Z,33.2309699,-79.0663255,,
2023-06-07T14:46:23.000Z,33.2309699,-79.0663204,,
2023-06-07T14:46:24.000Z,33.2309698,-79.0663149,,
2023-06-07T14:46:25.001Z,33.2309677,-79.0663093,,
2023-06-07T14:46:26.000Z,33.2309672,-79.0663068,,
2023-06-07T14:46:27.000Z,33.2309655,-79.0663041,,
2023-06-07T14:46:28.000Z,33.2309641,-79.0663003,,
2023-06-07T14:46:29.000Z,33.2309657,-79.0662967,,
2023-06-07T14:46:30.000Z,33.230967,-79.0662928,,
2023-06-07T14:46:31.000Z,33.2309668,-79.0662894,,
2023-06-07T14:46:32.000Z,33.230967,-79.0662844,,
2023-06-07T14:46:33.000Z,33.2309651,-79.0662791,,
2023-06-07T14:46:34.000Z,33.2309646,-79.0662738,,
2023-06-07T14:46:35.000Z,33.2309651,-79.06627,,
2023-06-07T14:46:36.000Z,33.2309661,-79.0662685,,
2023-06-07T14:46:37.000Z,33.2309686,-79.0662675,,
2023-06-07T14:46:38.000Z,33.230969,-79.0662627,,
2023-06-07T14:46:39.000Z,33.2309689,-79.066257,,
2023-06-07T14:46:40.000Z,33.2309676,-79.0662538,,
2023-06-07T14:46:41.000Z,33.2309669,-79.066251,,
2023-06-07T14:46:42.000Z,33.2309666,-79.0662469,,
2023-06-07T14:46:43.000Z,33.2309674,-79.0662428,,
2023-06-07T14:46:44.000Z,33.2309688,-79.0662387,,
2023-06-07T14:46:45.000Z,33.2309706,-79.066236,,
2023-06-07T14:46:46.000Z,33.2309711,-79.0662327,,
2023-06-07T14:46:47.000Z,33.2309705,-79.0662288,,
2023-06-07T14:46:48.000Z,33.2309713,-79.0662249,,
2023-06-07T14:46:49.000Z,33.2309725,-79.0662212,,
2023-06-07T14:46:50.000Z,33.2309744,-79.0662182,,
2023-06-07T14:46:51.000Z,33.2309767,-79.066216,,
2023-06-07T14:46:52.000Z,33.2309778,-79.066214,,
2023-06-07T14:46:53.000Z,33.2309776,-79.0662107,,
2023-06-07T14:46:54.000Z,33.2309782,-79.0662078,,
2023-06-07T14:46:55.000Z,33.2309791,-79.0662038,,
2023-06-07T14:46:56.000Z,33.2309806,-79.0662014,,
2023-06-07T14:46:57.000Z,33.2309812,-79.0662002,,
2023-06-07T14:46:58.000Z,33.2309816,-79.0661971,,
2023-06-07T14:46:59.000Z,33.2309812,-79.0661934,,
2023-06-07T14:47:00.000Z,33.2309804,-79.066189,,
2023-06-07T14:47:01.000Z,33.2309812,-79.0661858,,
2023-06-07T14:47:02.000Z,33.2309824,-79.0661835,,
2023-06-07T14:47:03.000Z,33.2309827,-79.0661802,,
2023-06-07T14:47:04.000Z,33.2309826,-79.0661766,,
2023-06-07T14:47:05.000Z,33.2309831,-79.0661729,,
2023-06-07T14:47:06.000Z,33.230985,-79.0661715,,
2023-06-07T14:47:07.000Z,33.2309861,-79.0661692,,
2023-06-07T14:47:08.000Z,33.2309869,-79.0661669,,
2023-06-07T14:47:09.000Z,33.2309873,-79.0661642,,
2023-06-07T14:47:10.000Z,33.2309869,-79.06616,,
2023-06-07T14:47:11.000Z,33.2309872,-79.0661552,,
2023-06-07T14:47:12.000Z,33.2309876,-79.0661507,,
2023-06-07T14:47:13.000Z,33.2309879,-79.0661471,,
2023-06-07T14:47:14.000Z,33.2309882,-79.066145,,
2023-06-07T14:47:15.000Z,33.2309883,-79.0661406,,
2023-06-07T14:47:16.000Z,33.2309888,-79.0661353,,
2023-06-07T14:47:17.000Z,33.2309901,-79.0661326,,
2023-06-07T14:47:18.000Z,33.2309916,-79.0661304,,
2023-06-07T14:47:19.000Z,33.2309926,-79.0661278,,
2023-06-07T14:47:20.000Z,33.2309931,-79.0661249,,
2023-06-07T14:47:21.000Z,33.2309925,-79.0661218,,
2023-06-07T14:47:22.000Z,33.2309926,-79.0661192,,
2023-06-07T14:47:23.000Z,33.2309921,-79.0661128,,
2023-06-07T14:47:24.000Z,33.230992,-79.0661073,,
2023-06-07T14:47:25.000Z,33.2309928,-79.0661044,,
2023-06-07T14:47:26.000Z,33.2309922,-79.0661012,,
2023-06-07T14:47:27.000Z,33.2309916,-79.0660965,,
2023-06-07T14:47:28.000Z,33.2309904,-79.0660904,,
2023-06-07T14:47:29.000Z,33.2309888,-79.0660858,,
2023-06-07T14:47:30.000Z,33.2309887,-79.066087,,
2023-06-07T14:47:31.000Z,33.2309892,-79.0660881,,
2023-06-07T14:47:32.000Z,33.2309897,-79.0660859,,
2023-06-07T14:47:33.000Z,33.2309905,-79.0660818,,
2023-06-07T14:47:34.000Z,33.2309911,-79.0660781,,
2023-06-07T14:47:35.000Z,33.2309895,-79.066072,,
2023-06-07T14:47:36.000Z,33.2309887,-79.0660675,,
2023-06-07T14:47:37.000Z,33.2309887,-79.0660627,,
2023-06-07T14:47:38.000Z,33.2309897,-79.0660608,,
2023-06-07T14:47:39.001Z,33.2309913,-79.0660584,,
2023-06-07T14:47:40.000Z,33.2309915,-79.0660532,,
2023-06-07T14:47:41.000Z,33.2309912,-79.0660496,,
2023-06-07T14:47:42.000Z,33.2309904,-79.0660453,,
2023-06-07T14:47:43.000Z,33.2309909,-79.0660409,,
2023-06-07T14:47:44.000Z,33.2309927,-79.066037,,
2023-06-07T14:47:45.000Z,33.2309962,-79.0660348,,
2023-06-07T14:47:46.000Z,33.2309972,-79.0660322,,
2023-06-07T14:47:47.000Z,33.2309966,-79.0660286,,
2023-06-07T14:47:48.000Z,33.2309951,-79.0660224,,
2023-06-07T14:47:49.000Z,33.2309955,-79.0660182,,
2023-06-07T14:47:50.000Z,33.2309985,-79.0660152,,
2023-06-07T14:47:51.000Z,33.2310018,-79.0660138,,
2023-06-07T14:47:52.000Z,33.2310044,-79.0660115,,
2023-06-07T14:47:53.000Z,33.2310057,-79.0660086,,
2023-06-07T14:47:54.000Z,33.2310046,-79.0660033,,
2023-06-07T14:47:55.000Z,33.2310043,-79.0659983,,
2023-06-07T14:47:56.000Z,33.2310049,-79.0659937,,
2023-06-07T14:47:57.000Z,33.2310057,-79.0659902,,
2023-06-07T14:47:58.000Z,33.2310069,-79.0659868,,
2023-06-07T14:47:59.000Z,33.2310074,-79.0659834,,
2023-06-07T14:48:00.000Z,33.2310072,-79.0659797,,
2023-06-07T14:48:01.000Z,33.231007,-79.0659764,,
2023-06-07T14:48:02.000Z,33.2310071,-79.0659731,,
2023-06-07T14:48:03.000Z,33.231008,-79.0659705,,
2023-06-07T14:48:04.000Z,33.2310089,-79.0659677,,
2023-06-07T14:48:05.000Z,33.2310095,-79.0659645,,
2023-06-07T14:48:06.000Z,33.2310104,-79.0659606,,
2023-06-07T14:48:07.000Z,33.2310117,-79.0659569,,
2023-06-07T14:48:08.000Z,33.2310121,-79.0659525,,
2023-06-07T14:48:09.000Z,33.2310121,-79.0659491,,
2023-06-07T14:48:10.000Z,33.2310122,-79.0659458,,
2023-06-07T14:48:11.000Z,33.2310136,-79.065943,,
2023-06-07T14:48:12.000Z,33.2310154,-79.0659396,,
2023-06-07T14:48:13.000Z,33.2310152,-79.0659346,,
2023-06-07T14:48:14.000Z,33.231015,-79.0659308,,
2023-06-07T14:48:15.000Z,33.2310146,-79.0659271,,
2023-06-07T14:48:16.000Z,33.2310142,-79.0659229,,
2023-06-07T14:48:17.000Z,33.2310154,-79.065919,,
2023-06-07T14:48:18.000Z,33.231017,-79.0659157,,
2023-06-07T14:48:19.000Z,33.2310187,-79.0659143,,
2023-06-07T14:48:20.000Z,33.2310194,-79.0659129,,
2023-06-07T14:48:21.000Z,33.2310192,-79.0659096,,
2023-06-07T14:48:22.000Z,33.2310195,-79.0659053,,
2023-06-07T14:48:23.000Z,33.23102,-79.0659009,,
2023-06-07T14:48:24.000Z,33.2310208,-79.0658989,,
2023-06-07T14:48:25.000Z,33.2310225,-79.0658982,,
2023-06-07T14:48:26.000Z,33.2310253,-79.0658962,,
2023-06-07T14:48:27.000Z,33.2310259,-79.0658925,,
2023-06-07T14:48:28.000Z,33.2310266,-79.0658871,,
2023-06-07T14:48:29.000Z,33.2310267,-79.0658825,,
2023-06-07T14:48:30.000Z,33.2310272,-79.0658788,,
2023-06-07T14:48:31.000Z,33.2310276,-79.0658768,,
2023-06-07T14:48:32.000Z,33.2310274,-79.065874,,
2023-06-07T14:48:33.000Z,33.2310272,-79.0658705,,
2023-06-07T14:48:34.000Z,33.2310273,-79.0658668,,
2023-06-07T14:48:35.000Z,33.2310279,-79.0658621,,
2023-06-07T14:48:36.000Z,33.231029,-79.0658581,,
2023-06-07T14:48:37.000Z,33.2310298,-79.0658553,,
2023-06-07T14:48:38.000Z,33.2310296,-79.0658522,,
2023-06-07T14:48:39.000Z,33.2310286,-79.0658475,,
2023-06-07T14:48:40.000Z,33.2310278,-79.0658422,,
2023-06-07T14:48:41.000Z,33.2310275,-79.0658387,,
2023-06-07T14:48:42.000Z,33.2310275,-79.0658353,,
2023-06-07T14:48:43.000Z,33.2310281,-79.0658327,,
2023-06-07T14:48:44.000Z,33.2310291,-79.0658294,,
2023-06-07T14:48:45.000Z,33.2310297,-79.0658256,,
2023-06-07T14:48:46.000Z,33.2310301,-79.0658217,,
2023-06-07T14:48:47.000Z,33.2310298,-79.0658181,,
2023-06-07T14:48:48.000Z,33.2310298,-79.065815,,
2023-06-07T14:48:49.000Z,33.2310303,-79.0658119,,
2023-06-07T14:48:50.000Z,33.2310315,-79.0658088,,
2023-06-07T14:48:51.000Z,33.2310328,-79.065805,,
2023-06-07T14:48:52.001Z,33.2310322,-79.0658001,,
2023-06-07T14:48:53.000Z,33.2310314,-79.0657952,,
2023-06-07T14:48:54.000Z,33.231031,-79.0657901,,
2023-06-07T14:48:55.000Z,33.2310303,-79.0657872,,
2023-06-07T14:48:56.000Z,33.2310306,-79.0657838,,
2023-06-07T14:48:57.000Z,33.2310305,-79.0657808,,
2023-06-07T14:48:58.000Z,33.2310301,-79.0657777,,
2023-06-07T14:48:59.000Z,33.231029,-79.0657728,,
2023-06-07T14:49:00.000Z,33.2310288,-79.0657683,,
2023-06-07T14:49:01.000Z,33.231029,-79.0657653,,
2023-06-07T14:49:02.000Z,33.2310284,-79.0657623,,
2023-06-07T14:49:03.000Z,33.2310285,-79.0657608,,
2023-06-07T14:49:04.000Z,33.2310282,-79.0657577,,
2023-06-07T14:49:05.000Z,33.2310277,-79.0657539,,
2023-06-07T14:49:06.000Z,33.2310274,-79.0657495,,
2023-06-07T14:49:07.000Z,33.2310266,-79.0657457,,
2023-06-07T14:49:08.000Z,33.2310263,-79.0657429,,
2023-06-07T14:49:09.000Z,33.2310265,-79.065741,,
2023-06-07T14:49:10.000Z,33.231026,-79.0657369,,
2023-06-07T14:49:11.000Z,33.2310266,-79.0657321,,
2023-06-07T14:49:12.000Z,33.2310266,-79.0657278,,
2023-06-07T14:49:13.000Z,33.2310262,-79.0657238,,
2023-06-07T14:49:14.000Z,33.2310256,-79.06572,,
2023-06-07T14:49:15.000Z,33.2310246,-79.0657155,,
2023-06-07T14:49:16.000Z,33.2310238,-79.0657108,,
2023-06-07T14:49:17.000Z,33.2310241,-79.0657067,,
2023-06-07T14:49:18.000Z,33.231025,-79.0657025,,
2023-06-07T14:49:19.000Z,33.2310253,-79.0656986,,
2023-06-07T14:49:20.000Z,33.2310257,-79.0656955,,
2023-06-07T14:49:21.000Z,33.2310249,-79.065691,,
2023-06-07T14:49:22.000Z,33.2310241,-79.0656856,,
2023-06-07T14:49:23.000Z,33.2310242,-79.0656806,,
2023-06-07T14:49:24.000Z,33.2310245,-79.0656763,,
2023-06-07T14:49:25.000Z,33.2310243,-79.0656726,,
