# Log Ver: CODA_2T 0.0.1 Prog Ver: 0.0.1 Sensor: 209993 Depth 0 2023-06-03 19:06:29 UTC 
# id model = RBRcoda3, version = 1.059, serial = 209993, fwtype = 107, flavour = rt
# reldepth stime temp time
1	0.5	22.6288	1685819229.927
1	1.0	22.6300	1685819230.419
1	1.5	22.6321	1685819230.923
1	2.0	22.6344	1685819231.427
1	2.5	22.6363	1685819231.931
1	3.0	22.6379	1685819232.423
1	3.5	22.6391	1685819232.927
1	4.0	22.6401	1685819233.419
1	4.5	22.6417	1685819233.923
1	5.0	22.6427	1685819234.427
1	5.5	22.6440	1685819234.931
1	6.0	22.6452	1685819235.423
1	6.5	22.6460	1685819235.927
1	7.0	22.6467	1685819236.419
1	7.5	22.6480	1685819236.923
1	8.0	22.6485	1685819237.427
1	8.5	22.6495	1685819237.930
1	9.0	22.6500	1685819238.423
1	9.5	22.6510	1685819238.926
1	10.0	22.6515	1685819239.430
1	10.5	22.6521	1685819239.923
1	11.0	22.6527	1685819240.426
1	11.5	22.6538	1685819240.930
1	12.0	22.6541	1685819241.423
1	12.5	22.6546	1685819241.926
1	13.0	22.6550	1685819242.430
1	13.5	22.6558	1685819242.922
1	14.0	22.6561	1685819243.426
1	14.5	22.6566	1685819243.930
1	15.0	22.6568	1685819244.422
1	15.5	22.6574	1685819244.926
1	16.0	22.6578	1685819245.430
1	16.5	22.6582	1685819245.922
1	17.0	22.6587	1685819246.426
1	17.5	22.6588	1685819246.930
1	18.0	22.6594	1685819247.422
1	18.5	22.6598	1685819247.926
1	19.0	22.6600	1685819248.430
1	19.5	22.6603	1685819248.922
1	20.0	22.6607	1685819249.426
1	20.5	22.6611	1685819249.930
1	21.0	22.6610	1685819250.422
1	21.5	22.6614	1685819250.926
1	22.0	22.6620	1685819251.430
1	22.5	22.6624	1685819251.922
1	23.0	22.6625	1685819252.426
1	23.5	22.6624	1685819252.930
1	24.0	22.6632	1685819253.422
1	24.5	22.6632	1685819253.926
1	25.0	22.6634	1685819254.430
1	25.5	22.6633	1685819254.922
1	26.0	22.6640	1685819255.426
1	26.5	22.6639	1685819255.930
1	27.0	22.6640	1685819256.422
1	27.5	22.6644	1685819256.926
1	28.0	22.6644	1685819257.430
