% Log Ver: CODA_2T 0.0.1 Prog Ver: 0.0.1 Sensor: 212707 Depth 0 2024-05-24 13:11:35 UTC 
% id model = RBRcoda3, version = 1.059, serial = 212707, fwtype = 107, flavour = rt
% reldepth stime temp time
4	4.5	24.3275	1716556333.934
4	5.0	24.3301	1716556334.438
4	5.5	24.3289	1716556334.942
4	6.0	24.3316	1716556335.434
4	6.5	24.3348	1716556335.939
4	7.0	24.3337	1716556336.442
4	7.5	24.3367	1716556336.935
4	8.0	24.3365	1716556337.438
4	8.5	24.3363	1716556337.942
4	9.0	24.3359	1716556338.434
4	9.5	24.3308	1716556338.938
4	10.0	24.3289	1716556339.444
4	10.5	24.3307	1716556339.934
4	11.0	24.3351	1716556340.439
4	11.5	24.3280	1716556340.942
4	12.0	24.3339	1716556341.434
4	12.5	24.3315	1716556341.939
4	13.0	24.3294	1716556342.443
4	13.5	24.3170	1716556342.935
4	14.0	24.3313	1716556343.440
4	14.5	24.3342	1716556343.942
4	15.0	24.3209	1716556344.434
4	15.5	24.3199	1716556344.939
4	16.0	24.3105	1716556345.443
4	16.5	24.3143	1716556345.934
4	17.0	24.3167	1716556346.439
4	17.5	24.3119	1716556346.943
4	18.0	24.3154	1716556347.435
4	18.5	24.3208	1716556347.939
4	19.0	24.3187	1716556348.442
4	19.5	24.3181	1716556348.934
4	20.0	24.3140	1716556349.438
4	20.5	24.3104	1716556349.942
4	21.0	24.3152	1716556350.434
4	21.5	24.3284	1716556350.938
4	22.0	24.3094	1716556351.442
4	22.5	24.3251	1716556351.934
4	23.0	24.3273	1716556352.439
4	23.5	24.3318	1716556352.942
4	24.0	24.3336	1716556353.434
4	24.5	24.3328	1716556353.939
4	25.0	24.3307	1716556354.441
4	25.5	24.3331	1716556354.934
4	26.0	24.3310	1716556355.439
4	26.5	24.3266	1716556355.942
4	27.0	24.3271	1716556356.434
4	27.5	24.3278	1716556356.939
4	28.0	24.3320	1716556357.442
4	28.5	24.3235	1716556357.934
4	29.0	24.3156	1716556358.438
4	29.5	24.3235	1716556358.942
4	30.0	24.3177	1716556359.434
4	30.5	24.3221	1716556359.938
4	31.0	24.3277	1716556360.442
4	31.5	24.3093	1716556360.933
4	32.0	24.3112	1716556361.438
4	32.5	24.3150	1716556361.942
4	33.0	24.3129	1716556362.434
4	33.5	24.3130	1716556362.938
4	34.0	24.3203	1716556363.442
4	34.5	24.3186	1716556363.935
4	35.0	24.3171	1716556364.438
4	35.5	24.3132	1716556364.942
4	36.0	24.3109	1716556365.434
4	36.5	24.3091	1716556365.938
4	37.0	24.3111	1716556366.442
