# time,lat,lon,altMSC,status
,33.220376667,-79.083914833,,
2023-04-14T12:41:54.000Z,33.2200671,-79.0840469,,
2023-04-14T12:41:55.000Z,33.2200605,-79.0840463,,
2023-04-14T12:41:56.000Z,33.2200546,-79.0840466,,
2023-04-14T12:41:57.000Z,33.2200478,-79.084048,,
2023-04-14T12:41:58.001Z,33.2200415,-79.0840477,,
2023-04-14T12:41:59.000Z,33.2200342,-79.0840464,,
2023-04-14T12:42:00.000Z,33.2200285,-79.0840465,,
2023-04-14T12:42:01.000Z,33.2200227,-79.0840475,,
2023-04-14T12:42:02.000Z,33.2200172,-79.0840457,,
2023-04-14T12:42:03.000Z,33.2200113,-79.0840433,,
2023-04-14T12:42:04.000Z,33.220004,-79.0840418,,
2023-04-14T12:42:05.000Z,33.2199973,-79.0840423,,
2023-04-14T12:42:06.000Z,33.2199919,-79.0840432,,
2023-04-14T12:42:07.000Z,33.2199879,-79.0840422,,
2023-04-14T12:42:08.000Z,33.2199822,-79.0840414,,
2023-04-14T12:42:09.000Z,33.2199771,-79.0840407,,
2023-04-14T12:42:10.000Z,33.2199715,-79.0840384,,
2023-04-14T12:42:11.000Z,33.219965,-79.0840352,,
2023-04-14T12:42:12.000Z,33.2199604,-79.0840315,,
2023-04-14T12:42:13.000Z,33.2199564,-79.0840298,,
2023-04-14T12:42:14.000Z,33.2199526,-79.0840278,,
2023-04-14T12:42:15.000Z,33.2199483,-79.0840253,,
2023-04-14T12:42:16.000Z,33.219943,-79.0840227,,
2023-04-14T12:42:17.000Z,33.2199372,-79.0840199,,
2023-04-14T12:42:18.000Z,33.219931,-79.0840171,,
2023-04-14T12:42:19.000Z,33.2199252,-79.0840131,,
2023-04-14T12:42:20.000Z,33.2199207,-79.0840096,,
2023-04-14T12:42:21.000Z,33.219918,-79.0840069,,
2023-04-14T12:42:22.000Z,33.2199149,-79.0840045,,
2023-04-14T12:42:23.000Z,33.2199095,-79.0840015,,
2023-04-14T12:42:24.000Z,33.2199048,-79.0839978,,
2023-04-14T12:42:25.000Z,33.2199001,-79.0839937,,
2023-04-14T12:42:26.000Z,33.219896,-79.0839901,,
2023-04-14T12:42:27.000Z,33.2198915,-79.0839876,,
2023-04-14T12:42:28.000Z,33.2198886,-79.0839854,,
2023-04-14T12:42:29.000Z,33.2198869,-79.0839816,,
2023-04-14T12:42:30.000Z,33.2198831,-79.0839775,,
2023-04-14T12:42:31.000Z,33.2198782,-79.0839747,,
2023-04-14T12:42:32.000Z,33.2198727,-79.083971,,
2023-04-14T12:42:33.000Z,33.2198685,-79.0839665,,
2023-04-14T12:42:34.000Z,33.2198653,-79.0839617,,
2023-04-14T12:42:35.000Z,33.2198622,-79.0839586,,
2023-04-14T12:42:36.000Z,33.2198591,-79.0839567,,
2023-04-14T12:42:37.000Z,33.2198561,-79.0839544,,
2023-04-14T12:42:38.000Z,33.2198528,-79.0839489,,
2023-04-14T12:42:39.000Z,33.2198501,-79.0839419,,
2023-04-14T12:42:40.000Z,33.2198475,-79.0839366,,
2023-04-14T12:42:41.000Z,33.2198441,-79.0839341,,
2023-04-14T12:42:42.000Z,33.2198407,-79.083931,,
2023-04-14T12:42:43.000Z,33.2198386,-79.0839271,,
2023-04-14T12:42:44.000Z,33.2198365,-79.083923,,
2023-04-14T12:42:45.000Z,33.2198331,-79.0839197,,
2023-04-14T12:42:46.000Z,33.2198315,-79.0839153,,
2023-04-14T12:42:47.000Z,33.2198288,-79.0839087,,
2023-04-14T12:42:48.000Z,33.2198249,-79.0839036,,
2023-04-14T12:42:49.000Z,33.2198227,-79.0838995,,
2023-04-14T12:42:50.000Z,33.2198215,-79.0838959,,
2023-04-14T12:42:51.000Z,33.2198201,-79.0838921,,
2023-04-14T12:42:52.000Z,33.2198184,-79.0838879,,
2023-04-14T12:42:53.000Z,33.2198153,-79.0838834,,
2023-04-14T12:42:54.000Z,33.2198136,-79.0838774,,
2023-04-14T12:42:55.000Z,33.219811,-79.0838721,,
2023-04-14T12:42:56.000Z,33.2198078,-79.0838678,,
2023-04-14T12:42:57.000Z,33.2198053,-79.0838636,,
2023-04-14T12:42:58.000Z,33.2198043,-79.0838579,,
2023-04-14T12:42:59.000Z,33.219804,-79.0838523,,
2023-04-14T12:43:00.000Z,33.2198034,-79.0838475,,
2023-04-14T12:43:01.000Z,33.2198019,-79.0838435,,
2023-04-14T12:43:02.000Z,33.2198001,-79.0838395,,
2023-04-14T12:43:03.000Z,33.2197992,-79.0838352,,
2023-04-14T12:43:04.000Z,33.2197984,-79.0838295,,
2023-04-14T12:43:05.000Z,33.219798,-79.0838235,,
2023-04-14T12:43:06.000Z,33.219797,-79.0838181,,
2023-04-14T12:43:07.000Z,33.219795,-79.0838137,,
2023-04-14T12:43:08.000Z,33.2197932,-79.0838103,,
2023-04-14T12:43:09.000Z,33.2197921,-79.0838059,,
2023-04-14T12:43:10.000Z,33.219792,-79.083801,,
2023-04-14T12:43:11.000Z,33.2197916,-79.0837959,,
2023-04-14T12:43:12.000Z,33.2197903,-79.0837902,,
2023-04-14T12:43:13.000Z,33.2197881,-79.0837853,,
2023-04-14T12:43:14.000Z,33.2197856,-79.0837807,,
2023-04-14T12:43:15.000Z,33.2197846,-79.083775,,
2023-04-14T12:43:16.000Z,33.2197849,-79.0837694,,
2023-04-14T12:43:17.000Z,33.2197841,-79.0837641,,
2023-04-14T12:43:18.000Z,33.2197822,-79.0837612,,
2023-04-14T12:43:19.000Z,33.219781,-79.0837573,,
2023-04-14T12:43:20.000Z,33.2197801,-79.0837523,,
2023-04-14T12:43:21.000Z,33.2197794,-79.0837469,,
2023-04-14T12:43:22.000Z,33.2197799,-79.0837417,,
2023-04-14T12:43:23.000Z,33.21978,-79.0837353,,
2023-04-14T12:43:24.000Z,33.2197788,-79.0837299,,
2023-04-14T12:43:25.000Z,33.2197777,-79.0837266,,
2023-04-14T12:43:26.000Z,33.2197768,-79.0837228,,
2023-04-14T12:43:27.000Z,33.2197769,-79.0837182,,
2023-04-14T12:43:28.000Z,33.2197762,-79.0837131,,
2023-04-14T12:43:29.000Z,33.2197753,-79.0837085,,
2023-04-14T12:43:30.000Z,33.219775,-79.0837035,,
2023-04-14T12:43:31.000Z,33.219774,-79.0836974,,
2023-04-14T12:43:32.000Z,33.2197724,-79.083692,,
2023-04-14T12:43:33.000Z,33.2197719,-79.0836879,,
2023-04-14T12:43:34.000Z,33.2197727,-79.0836838,,
2023-04-14T12:43:35.000Z,33.219774,-79.0836793,,
2023-04-14T12:43:36.000Z,33.2197735,-79.0836748,,
2023-04-14T12:43:37.001Z,33.219773,-79.08367,,
2023-04-14T12:43:38.000Z,33.2197728,-79.0836638,,
2023-04-14T12:43:39.000Z,33.2197719,-79.0836583,,
2023-04-14T12:43:40.000Z,33.2197717,-79.0836534,,
2023-04-14T12:43:41.000Z,33.2197727,-79.083648,,
2023-04-14T12:43:42.000Z,33.2197742,-79.0836421,,
2023-04-14T12:43:43.000Z,33.2197748,-79.0836377,,
2023-04-14T12:43:44.000Z,33.2197747,-79.0836341,,
2023-04-14T12:43:45.000Z,33.2197753,-79.0836295,,
2023-04-14T12:43:46.000Z,33.2197761,-79.0836236,,
2023-04-14T12:43:47.000Z,33.2197764,-79.0836183,,
2023-04-14T12:43:48.000Z,33.2197759,-79.0836141,,
2023-04-14T12:43:49.000Z,33.2197764,-79.0836097,,
2023-04-14T12:43:50.000Z,33.2197777,-79.0836044,,
2023-04-14T12:43:51.000Z,33.2197782,-79.0835982,,
2023-04-14T12:43:52.000Z,33.2197782,-79.0835933,,
2023-04-14T12:43:53.000Z,33.2197789,-79.0835895,,
2023-04-14T12:43:54.000Z,33.2197807,-79.0835855,,
2023-04-14T12:43:55.000Z,33.2197819,-79.083582,,
2023-04-14T12:43:56.000Z,33.2197839,-79.0835785,,
2023-04-14T12:43:57.000Z,33.2197841,-79.0835736,,
2023-04-14T12:43:58.000Z,33.2197846,-79.0835667,,
2023-04-14T12:43:59.000Z,33.2197847,-79.0835607,,
2023-04-14T12:44:00.000Z,33.2197854,-79.0835566,,
2023-04-14T12:44:01.000Z,33.2197876,-79.0835531,,
2023-04-14T12:44:02.000Z,33.2197893,-79.0835488,,
2023-04-14T12:44:03.000Z,33.2197906,-79.0835431,,
2023-04-14T12:44:04.000Z,33.2197915,-79.0835371,,
2023-04-14T12:44:05.000Z,33.2197916,-79.0835324,,
2023-04-14T12:44:06.000Z,33.219792,-79.0835286,,
2023-04-14T12:44:07.000Z,33.2197936,-79.0835237,,
2023-04-14T12:44:08.000Z,33.2197963,-79.0835181,,
2023-04-14T12:44:09.000Z,33.2197979,-79.0835129,,
2023-04-14T12:44:10.000Z,33.2197983,-79.0835088,,
2023-04-14T12:44:11.000Z,33.2197989,-79.0835047,,
2023-04-14T12:44:12.000Z,33.2198002,-79.0835005,,
2023-04-14T12:44:13.000Z,33.219801,-79.083496,,
2023-04-14T12:44:14.000Z,33.2198017,-79.0834918,,
2023-04-14T12:44:15.000Z,33.2198035,-79.0834869,,
2023-04-14T12:44:16.000Z,33.2198055,-79.0834816,,
2023-04-14T12:44:17.000Z,33.2198066,-79.083477,,
2023-04-14T12:44:18.000Z,33.2198065,-79.0834723,,
2023-04-14T12:44:19.000Z,33.2198072,-79.0834677,,
2023-04-14T12:44:20.000Z,33.2198087,-79.0834639,,
2023-04-14T12:44:21.000Z,33.2198102,-79.0834606,,
2023-04-14T12:44:22.000Z,33.2198126,-79.083457,,
2023-04-14T12:44:23.000Z,33.2198156,-79.0834511,,
2023-04-14T12:44:24.000Z,33.2198174,-79.0834448,,
2023-04-14T12:44:25.000Z,33.2198173,-79.0834396,,
2023-04-14T12:44:26.000Z,33.2198181,-79.0834358,,
2023-04-14T12:44:27.000Z,33.2198209,-79.0834318,,
2023-04-14T12:44:28.000Z,33.2198242,-79.0834281,,
2023-04-14T12:44:29.000Z,33.2198263,-79.0834229,,
2023-04-14T12:44:30.000Z,33.219828,-79.0834173,,
2023-04-14T12:44:31.000Z,33.2198281,-79.0834111,,
2023-04-14T12:44:32.000Z,33.2198279,-79.083406,,
2023-04-14T12:44:33.000Z,33.2198296,-79.0834012,,
2023-04-14T12:44:34.000Z,33.2198323,-79.0833968,,
2023-04-14T12:44:35.000Z,33.2198342,-79.0833945,,
2023-04-14T12:44:36.000Z,33.2198353,-79.0833909,,
2023-04-14T12:44:37.000Z,33.2198373,-79.0833851,,
2023-04-14T12:44:38.000Z,33.2198403,-79.0833785,,
2023-04-14T12:44:39.000Z,33.2198412,-79.0833732,,
2023-04-14T12:44:40.000Z,33.2198427,-79.0833692,,
2023-04-14T12:44:41.000Z,33.2198434,-79.0833655,,
2023-04-14T12:44:42.000Z,33.2198445,-79.0833623,,
2023-04-14T12:44:43.000Z,33.219847,-79.0833579,,
2023-04-14T12:44:44.000Z,33.21985,-79.0833528,,
2023-04-14T12:44:45.000Z,33.219852,-79.0833491,,
2023-04-14T12:44:46.000Z,33.2198539,-79.0833459,,
2023-04-14T12:44:47.000Z,33.2198556,-79.083342,,
2023-04-14T12:44:48.000Z,33.2198566,-79.0833363,,
2023-04-14T12:44:49.000Z,33.2198578,-79.0833306,,
2023-04-14T12:44:50.000Z,33.21986,-79.0833267,,
2023-04-14T12:44:51.000Z,33.219864,-79.0833235,,
2023-04-14T12:44:52.000Z,33.2198676,-79.0833214,,
2023-04-14T12:44:53.000Z,33.2198695,-79.0833182,,
2023-04-14T12:44:54.000Z,33.2198708,-79.0833136,,
2023-04-14T12:44:55.000Z,33.2198718,-79.0833083,,
2023-04-14T12:44:56.000Z,33.2198725,-79.0833031,,
2023-04-14T12:44:57.000Z,33.219875,-79.0832989,,
2023-04-14T12:44:58.000Z,33.2198774,-79.0832968,,
2023-04-14T12:44:59.000Z,33.2198798,-79.0832958,,
2023-04-14T12:45:00.000Z,33.2198829,-79.0832927,,
2023-04-14T12:45:01.000Z,33.2198859,-79.0832877,,
2023-04-14T12:45:02.000Z,33.2198871,-79.0832822,,
2023-04-14T12:45:03.000Z,33.2198878,-79.0832786,,
2023-04-14T12:45:04.000Z,33.2198892,-79.0832759,,
2023-04-14T12:45:05.000Z,33.2198919,-79.0832721,,
2023-04-14T12:45:06.000Z,33.2198937,-79.0832685,,
2023-04-14T12:45:07.000Z,33.2198952,-79.0832657,,
2023-04-14T12:45:08.000Z,33.219897,-79.0832622,,
2023-04-14T12:45:09.000Z,33.2199001,-79.0832575,,
2023-04-14T12:45:10.000Z,33.2199035,-79.083253,,
2023-04-14T12:45:11.000Z,33.2199071,-79.0832499,,
2023-04-14T12:45:12.000Z,33.2199112,-79.0832468,,
2023-04-14T12:45:13.000Z,33.2199132,-79.0832441,,
2023-04-14T12:45:14.001Z,33.2199137,-79.0832414,,
2023-04-14T12:45:15.000Z,33.219914,-79.0832382,,
2023-04-14T12:45:16.000Z,33.2199161,-79.0832353,,
2023-04-14T12:45:17.000Z,33.2199198,-79.0832322,,
2023-04-14T12:45:18.000Z,33.2199243,-79.0832286,,
2023-04-14T12:45:19.000Z,33.2199273,-79.0832249,,
2023-04-14T12:45:20.000Z,33.2199288,-79.0832215,,
2023-04-14T12:45:21.000Z,33.2199298,-79.0832178,,
2023-04-14T12:45:22.000Z,33.2199313,-79.0832137,,
2023-04-14T12:45:23.000Z,33.2199324,-79.0832099,,
2023-04-14T12:45:24.000Z,33.2199349,-79.0832065,,
2023-04-14T12:45:25.000Z,33.2199381,-79.083203,,2
2023-04-14T12:45:26.000Z,33.2199421,-79.0831998,,2
2023-04-14T12:45:27.000Z,33.2199455,-79.0831966,,2
2023-04-14T12:45:28.000Z,33.2199478,-79.0831933,,2
2023-04-14T12:45:29.000Z,33.2199507,-79.0831893,,2
2023-04-14T12:45:30.000Z,33.2199537,-79.0831849,,2
2023-04-14T12:45:31.000Z,33.2199565,-79.0831806,,2
2023-04-14T12:45:32.000Z,33.2199588,-79.083177,,2
2023-04-14T12:45:33.000Z,33.2199624,-79.0831742,,2
2023-04-14T12:45:34.000Z,33.2199661,-79.0831707,,2
2023-04-14T12:45:35.000Z,33.2199695,-79.0831676,,2
2023-04-14T12:45:36.000Z,33.2199722,-79.0831641,,2
2023-04-14T12:45:37.000Z,33.219975,-79.083161,,2
2023-04-14T12:45:38.000Z,33.2199782,-79.0831575,,2
2023-04-14T12:45:39.000Z,33.2199803,-79.0831537,,2
2023-04-14T12:45:40.000Z,33.2199821,-79.0831515,,2
2023-04-14T12:45:41.000Z,33.2199841,-79.0831492,,2
2023-04-14T12:45:42.000Z,33.219987,-79.0831458,,2
2023-04-14T12:45:43.000Z,33.2199883,-79.0831382,,2
2023-04-14T12:45:44.000Z,33.2199905,-79.0831335,,2
2023-04-14T12:45:45.000Z,33.2199939,-79.0831292,,2
2023-04-14T12:45:46.000Z,33.2199973,-79.0831253,,2
2023-04-14T12:45:47.000Z,33.2199981,-79.0831224,,2
2023-04-14T12:45:48.000Z,33.219999,-79.0831193,,2
2023-04-14T12:45:49.000Z,33.220002,-79.0831162,,2
2023-04-14T12:45:50.000Z,33.2200053,-79.0831111,,2
2023-04-14T12:45:51.000Z,33.2200083,-79.0831081,,2
2023-04-14T12:45:52.000Z,33.2200095,-79.0831038,,2
2023-04-14T12:45:53.000Z,33.220011,-79.0830995,,2
2023-04-14T12:45:54.000Z,33.2200129,-79.0830949,,2
2023-04-14T12:45:55.000Z,33.2200152,-79.0830902,,2
2023-04-14T12:45:56.000Z,33.2200177,-79.0830853,,2
2023-04-14T12:45:57.000Z,33.2200213,-79.0830819,,2
2023-04-14T12:45:58.000Z,33.2200247,-79.083078,,2
2023-04-14T12:45:59.000Z,33.2200273,-79.0830743,,2
2023-04-14T12:46:00.000Z,33.2200292,-79.0830703,,2
2023-04-14T12:46:01.000Z,33.2200312,-79.0830657,,2
2023-04-14T12:46:02.000Z,33.2200336,-79.0830623,,2
2023-04-14T12:46:03.000Z,33.2200356,-79.0830597,,2
2023-04-14T12:46:04.000Z,33.2200376,-79.0830572,,2
2023-04-14T12:46:05.000Z,33.2200397,-79.0830534,,2
2023-04-14T12:46:06.000Z,33.220042,-79.083049,,2
2023-04-14T12:46:07.000Z,33.2200435,-79.0830452,,2
2023-04-14T12:46:08.000Z,33.2200464,-79.0830416,,2
2023-04-14T12:46:09.000Z,33.2200502,-79.0830383,,2
2023-04-14T12:46:10.000Z,33.2200525,-79.0830354,,2
2023-04-14T12:46:11.000Z,33.2200548,-79.0830318,,2
2023-04-14T12:46:12.000Z,33.2200564,-79.0830277,,2
2023-04-14T12:46:13.000Z,33.2200583,-79.0830236,,2
2023-04-14T12:46:14.000Z,33.2200606,-79.0830193,,2
2023-04-14T12:46:15.000Z,33.2200636,-79.0830164,,2
2023-04-14T12:46:16.000Z,33.220067,-79.0830131,,2
2023-04-14T12:46:17.000Z,33.2200703,-79.0830103,,2
2023-04-14T12:46:18.000Z,33.2200719,-79.0830069,,2
2023-04-14T12:46:19.000Z,33.2200733,-79.0830022,,2
2023-04-14T12:46:20.000Z,33.2200742,-79.0829975,,2
2023-04-14T12:46:21.000Z,33.2200759,-79.0829947,,2
2023-04-14T12:46:22.000Z,33.2200803,-79.0829926,,2
2023-04-14T12:46:23.000Z,33.2200856,-79.0829891,,2
2023-04-14T12:46:24.000Z,33.220088,-79.0829858,,2
2023-04-14T12:46:25.000Z,33.220089,-79.0829832,,2
2023-04-14T12:46:26.000Z,33.2200902,-79.0829806,,2
2023-04-14T12:46:27.000Z,33.2200914,-79.0829773,,2
2023-04-14T12:46:28.000Z,33.2200923,-79.0829741,,2
2023-04-14T12:46:29.000Z,33.2200953,-79.0829719,,2
2023-04-14T12:46:30.000Z,33.2200981,-79.0829686,,2
2023-04-14T12:46:31.000Z,33.2201022,-79.0829659,,2
2023-04-14T12:46:32.000Z,33.2201072,-79.0829632,,2
2023-04-14T12:46:33.000Z,33.2201111,-79.0829615,,2
2023-04-14T12:46:34.000Z,33.2201126,-79.0829605,,2
2023-04-14T12:46:35.000Z,33.220116,-79.0829603,,2
2023-04-14T12:46:36.000Z,33.2201195,-79.0829585,,2
2023-04-14T12:46:37.000Z,33.2201231,-79.0829566,,2
2023-04-14T12:46:38.000Z,33.2201264,-79.0829534,,2
2023-04-14T12:46:39.000Z,33.2201314,-79.0829509,,2
2023-04-14T12:46:40.000Z,33.2201356,-79.0829472,,2
2023-04-14T12:46:41.000Z,33.2201381,-79.0829431,,2
2023-04-14T12:46:42.000Z,33.2201393,-79.0829394,,2
2023-04-14T12:46:43.000Z,33.2201416,-79.0829357,,2
2023-04-14T12:46:44.000Z,33.2201444,-79.0829341,,2
2023-04-14T12:46:45.000Z,33.2201491,-79.0829328,,2
2023-04-14T12:46:46.000Z,33.2201536,-79.0829324,,2
2023-04-14T12:46:47.000Z,33.2201606,-79.0829298,,2
2023-04-14T12:46:48.000Z,33.2201659,-79.0829245,,2
2023-04-14T12:46:49.001Z,33.2201679,-79.0829193,,2
2023-04-14T12:46:50.000Z,33.2201678,-79.0829161,,2
2023-04-14T12:46:51.000Z,33.2201699,-79.082914,,2
2023-04-14T12:46:52.000Z,33.2201728,-79.082914,,2
2023-04-14T12:46:53.000Z,33.2201785,-79.0829127,,2
2023-04-14T12:46:54.000Z,33.2201847,-79.0829098,,2
2023-04-14T12:46:55.000Z,33.2201893,-79.0829057,,2
2023-04-14T12:46:56.000Z,33.2201914,-79.0829023,,2
2023-04-14T12:46:57.000Z,33.2201929,-79.0828987,,2
2023-04-14T12:46:58.000Z,33.2201939,-79.0828949,,2
2023-04-14T12:46:59.000Z,33.2201954,-79.0828914,,2
2023-04-14T12:47:00.000Z,33.220198,-79.0828892,,2
2023-04-14T12:47:01.000Z,33.220202,-79.0828869,,2
2023-04-14T12:47:02.000Z,33.2202075,-79.0828849,,2
2023-04-14T12:47:03.000Z,33.2202128,-79.0828814,,2
2023-04-14T12:47:04.000Z,33.2202161,-79.0828784,,2
2023-04-14T12:47:05.000Z,33.2202174,-79.0828747,,2
2023-04-14T12:47:06.000Z,33.2202185,-79.0828718,,2
2023-04-14T12:47:07.000Z,33.2202208,-79.0828682,,2
2023-04-14T12:47:08.000Z,33.2202256,-79.0828638,,2
2023-04-14T12:47:09.000Z,33.2202312,-79.0828601,,2
2023-04-14T12:47:10.000Z,33.2202348,-79.082856,,2
2023-04-14T12:47:11.000Z,33.2202379,-79.0828517,,2
2023-04-14T12:47:12.000Z,33.2202403,-79.082848,,2
2023-04-14T12:47:13.000Z,33.2202425,-79.0828446,,2
2023-04-14T12:47:14.000Z,33.2202446,-79.082842,,2
2023-04-14T12:47:15.000Z,33.2202468,-79.0828377,,2
2023-04-14T12:47:16.000Z,33.2202506,-79.0828335,,2
2023-04-14T12:47:17.000Z,33.2202554,-79.0828296,,2
2023-04-14T12:47:18.000Z,33.2202594,-79.0828262,,2
2023-04-14T12:47:19.000Z,33.2202624,-79.0828224,,2
2023-04-14T12:47:20.000Z,33.2202642,-79.0828208,,2
2023-04-14T12:47:21.000Z,33.2202658,-79.0828198,,2
2023-04-14T12:47:22.000Z,33.2202687,-79.0828179,,2
2023-04-14T12:47:23.000Z,33.2202734,-79.0828152,,2
2023-04-14T12:47:24.000Z,33.2202776,-79.0828127,,2
2023-04-14T12:47:25.000Z,33.2202812,-79.0828105,,2
2023-04-14T12:47:26.000Z,33.2202831,-79.0828086,,2
2023-04-14T12:47:27.000Z,33.2202854,-79.0828057,,2
2023-04-14T12:47:28.000Z,33.2202881,-79.0828023,,2
2023-04-14T12:47:29.000Z,33.2202908,-79.0827993,,2
2023-04-14T12:47:30.000Z,33.2202937,-79.082797,,2
2023-04-14T12:47:31.000Z,33.220297,-79.0827949,,2
2023-04-14T12:47:32.000Z,33.2203012,-79.0827922,,2
2023-04-14T12:47:33.000Z,33.2203044,-79.0827889,,2
2023-04-14T12:47:34.000Z,33.2203068,-79.082786,,2
2023-04-14T12:47:35.000Z,33.2203097,-79.0827826,,2
2023-04-14T12:47:36.000Z,33.2203137,-79.0827788,,2
2023-04-14T12:47:37.000Z,33.2203173,-79.0827745,,2
2023-04-14T12:47:38.000Z,33.2203201,-79.0827705,,2
2023-04-14T12:47:39.000Z,33.2203235,-79.0827696,,2
2023-04-14T12:47:40.000Z,33.2203273,-79.0827689,,2
2023-04-14T12:47:41.000Z,33.2203308,-79.0827671,,2
2023-04-14T12:47:42.000Z,33.2203345,-79.0827654,,2
2023-04-14T12:47:43.000Z,33.2203384,-79.082761,,2
2023-04-14T12:47:44.000Z,33.2203414,-79.0827557,,2
2023-04-14T12:47:45.000Z,33.2203434,-79.0827515,,2
2023-04-14T12:47:46.000Z,33.2203465,-79.0827494,,2
2023-04-14T12:47:47.000Z,33.2203502,-79.0827475,,2
2023-04-14T12:47:48.000Z,33.220354,-79.0827449,,2
2023-04-14T12:47:49.000Z,33.220357,-79.082742,,2
2023-04-14T12:47:50.000Z,33.2203587,-79.0827389,,2
2023-04-14T12:47:51.000Z,33.2203611,-79.0827362,,2
2023-04-14T12:47:52.000Z,33.220364,-79.0827334,,2
2023-04-14T12:47:53.000Z,33.2203685,-79.0827299,,2
2023-04-14T12:47:54.000Z,33.2203727,-79.0827266,,2
2023-04-14T12:47:55.000Z,33.2203764,-79.0827236,,2
2023-04-14T12:47:56.000Z,33.2203793,-79.082721,,2
2023-04-14T12:47:57.000Z,33.2203803,-79.082719,,2
2023-04-14T12:47:58.000Z,33.2203821,-79.0827162,,2
2023-04-14T12:47:59.000Z,33.2203852,-79.0827134,,2
2023-04-14T12:48:00.000Z,33.2203901,-79.0827116,,2
2023-04-14T12:48:01.000Z,33.2203951,-79.0827089,,2
2023-04-14T12:48:02.000Z,33.2203989,-79.0827065,,2
2023-04-14T12:48:03.000Z,33.2204015,-79.0827044,,2
2023-04-14T12:48:04.000Z,33.2204032,-79.0827007,,2
2023-04-14T12:48:05.000Z,33.2204046,-79.082697,,2
2023-04-14T12:48:06.000Z,33.2204056,-79.0826931,,2
2023-04-14T12:48:07.000Z,33.2204084,-79.0826913,,2
2023-04-14T12:48:08.000Z,33.2204138,-79.0826889,,2
2023-04-14T12:48:09.000Z,33.2204193,-79.0826868,,2
2023-04-14T12:48:10.000Z,33.2204231,-79.0826848,,2
2023-04-14T12:48:11.000Z,33.2204244,-79.0826823,,2
2023-04-14T12:48:12.000Z,33.2204248,-79.0826785,,2
2023-04-14T12:48:13.000Z,33.2204266,-79.0826759,,2
2023-04-14T12:48:14.000Z,33.22043,-79.082674,,2
2023-04-14T12:48:15.000Z,33.2204343,-79.0826723,,2
2023-04-14T12:48:16.000Z,33.2204386,-79.0826687,,2
2023-04-14T12:48:17.000Z,33.2204414,-79.0826669,,2
2023-04-14T12:48:18.000Z,33.2204447,-79.0826661,,2
2023-04-14T12:48:19.000Z,33.2204492,-79.0826652,,2
2023-04-14T12:48:20.000Z,33.2204536,-79.0826626,,2
2023-04-14T12:48:21.000Z,33.220457,-79.0826595,,2
2023-04-14T12:48:22.000Z,33.2204583,-79.0826568,,2
2023-04-14T12:48:23.001Z,33.2204608,-79.0826543,,2
2023-04-14T12:48:24.000Z,33.220464,-79.082651,,2
2023-04-14T12:48:25.000Z,33.2204686,-79.0826481,,2
2023-04-14T12:48:26.000Z,33.2204727,-79.0826458,,2
2023-04-14T12:48:27.000Z,33.2204757,-79.0826446,,2
2023-04-14T12:48:28.000Z,33.2204799,-79.082644,,2
2023-04-14T12:48:29.000Z,33.2204852,-79.0826418,,2
