% Log Ver: CODA_2T 0.0.1 Prog Ver: 0.0.1 Sensor: 212719 Depth 0 2024-05-23 19:46:15 UTC 
% id model = RBRcoda3, version = 1.059, serial = 212719, fwtype = 107, flavour = rt
% reldepth stime temp time
8	8.5	26.0549	1716493576.358
8	9.0	26.0712	1716493576.861
8	9.5	26.1097	1716493577.365
8	10.0	26.0163	1716493577.857
8	10.5	25.9071	1716493578.361
8	11.0	25.9208	1716493578.865
8	11.5	25.9534	1716493579.357
8	12.0	25.9779	1716493579.861
8	12.5	26.0189	1716493580.365
8	13.0	26.0636	1716493580.858
8	13.5	26.0239	1716493581.361
8	14.0	26.0316	1716493581.865
8	14.5	26.0378	1716493582.358
8	15.0	26.0215	1716493582.861
8	15.5	26.0398	1716493583.365
8	16.0	26.0380	1716493583.858
8	16.5	26.0846	1716493584.361
8	17.0	26.0440	1716493584.865
8	17.5	26.0537	1716493585.357
8	18.0	26.0420	1716493585.861
8	18.5	25.9773	1716493586.365
8	19.0	25.9681	1716493586.857
8	19.5	25.9338	1716493587.361
8	20.0	25.8931	1716493587.865
8	20.5	25.9082	1716493588.357
8	21.0	25.8859	1716493588.861
8	21.5	25.8989	1716493589.365
8	22.0	25.8887	1716493589.858
8	22.5	25.8638	1716493590.361
8	23.0	25.8816	1716493590.865
8	23.5	25.9868	1716493591.357
8	24.0	26.0423	1716493591.861
8	24.5	26.0477	1716493592.365
8	25.0	26.1165	1716493592.857
8	25.5	26.0979	1716493593.361
8	26.0	26.0875	1716493593.865
8	26.5	26.0849	1716493594.369
8	27.0	26.1659	1716493594.861
8	27.5	26.2507	1716493595.365
8	28.0	26.3235	1716493595.857
8	28.5	26.3472	1716493596.361
8	29.0	26.3011	1716493596.865
8	29.5	26.2534	1716493597.369
8	30.0	26.2441	1716493597.861
8	30.5	26.1548	1716493598.365
8	31.0	26.1297	1716493598.857
8	31.5	26.0472	1716493599.361
8	32.0	26.0439	1716493599.865
8	32.5	26.0183	1716493600.368
8	33.0	25.9883	1716493600.861
8	33.5	26.0157	1716493601.365
8	34.0	26.0133	1716493601.857
8	34.5	26.0696	1716493602.361
8	35.0	26.1193	1716493602.865
8	35.5	26.1074	1716493603.368
8	36.0	26.1014	1716493603.861
8	36.5	26.1289	1716493604.365
8	37.0	26.1608	1716493604.857
8	37.5	26.1625	1716493605.361
8	38.0	26.1241	1716493605.864
8	38.5	26.0727	1716493606.368
8	39.0	26.0482	1716493606.861
8	39.5	26.0444	1716493607.364
8	40.0	26.0477	1716493607.857
8	40.5	26.1192	1716493608.361
8	41.0	26.1358	1716493608.864
8	41.5	26.0906	1716493609.368
8	42.0	26.0546	1716493609.860
8	42.5	26.0622	1716493610.364
8	43.0	26.1502	1716493610.857
8	43.5	26.1377	1716493611.361
8	44.0	26.1032	1716493611.864
8	44.5	26.1239	1716493612.368
8	45.0	26.0906	1716493612.860
8	45.5	26.1383	1716493613.364
8	46.0	26.1364	1716493613.856
8	46.5	26.1595	1716493614.360
8	47.0	26.2387	1716493614.864
8	47.5	26.2489	1716493615.368
8	48.0	26.2607	1716493615.860
8	48.5	26.2468	1716493616.364
8	49.0	26.2375	1716493616.868
8	49.5	26.2350	1716493617.360
8	50.0	26.2365	1716493617.864
8	50.5	26.2335	1716493618.368
8	51.0	26.2330	1716493618.860
8	51.5	26.2247	1716493619.364
8	52.0	26.2691	1716493619.868
8	52.5	26.3097	1716493620.360
8	53.0	26.3171	1716493620.864
8	53.5	26.3232	1716493621.368
8	54.0	26.3880	1716493621.860
