% time,lat,lon,altMSL,mode,status
2024-05-23T19:48:09.000Z,33.3317427,-78.9126375,5.633,3,2
2024-05-23T19:48:10.000Z,33.3317467,-78.9126379,5.537,3,2
2024-05-23T19:48:11.000Z,33.3317511,-78.9126388,5.41,3,2
2024-05-23T19:48:12.000Z,33.3317554,-78.9126389,5.311,3,2
2024-05-23T19:48:13.000Z,33.3317603,-78.9126387,5.417,3,2
2024-05-23T19:48:14.000Z,33.3317655,-78.9126386,5.576,3,2
2024-05-23T19:48:15.000Z,33.3317704,-78.9126394,5.542,3,2
2024-05-23T19:48:16.000Z,33.3317753,-78.9126409,5.418,3,2
2024-05-23T19:48:17.000Z,33.3317797,-78.9126419,5.436,3,2
2024-05-23T19:48:18.000Z,33.331784,-78.9126425,5.503,3,2
2024-05-23T19:48:19.000Z,33.3317883,-78.9126429,5.524,3,2
2024-05-23T19:48:20.000Z,33.3317928,-78.9126433,5.54,3,2
2024-05-23T19:48:21.000Z,33.3317975,-78.9126439,5.495,3,2
2024-05-23T19:48:22.000Z,33.3318018,-78.9126445,5.473,3,2
