# time,lat,lon,altMSC,status
2023-06-07T14:07:08.000Z,33.2330493,-79.0660147,,2
2023-06-07T14:07:09.000Z,33.2330523,-79.0660123,,2
2023-06-07T14:07:10.000Z,33.2330552,-79.0660112,,2
2023-06-07T14:07:11.000Z,33.233057,-79.0660103,,2
2023-06-07T14:07:12.000Z,33.2330596,-79.0660079,,2
2023-06-07T14:07:13.000Z,33.233063,-79.0660046,,2
2023-06-07T14:07:14.000Z,33.2330657,-79.0660025,,2
2023-06-07T14:07:15.000Z,33.2330671,-79.0660013,,2
2023-06-07T14:07:16.000Z,33.2330688,-79.066,,2
2023-06-07T14:07:17.000Z,33.2330716,-79.0659979,,2
2023-06-07T14:07:18.000Z,33.2330749,-79.0659948,,2
2023-06-07T14:07:19.000Z,33.2330778,-79.0659913,,2
2023-06-07T14:07:20.000Z,33.233079,-79.0659892,,2
2023-06-07T14:07:21.000Z,33.2330798,-79.0659892,,2
2023-06-07T14:07:22.000Z,33.2330824,-79.0659887,,2
2023-06-07T14:07:23.000Z,33.2330866,-79.0659867,,2
2023-06-07T14:07:24.000Z,33.2330909,-79.0659841,,2
2023-06-07T14:07:25.000Z,33.2330933,-79.0659812,,2
2023-06-07T14:07:26.000Z,33.2330951,-79.0659788,,2
2023-06-07T14:07:27.000Z,33.2330964,-79.0659764,,2
2023-06-07T14:07:28.000Z,33.2330983,-79.0659746,,2
2023-06-07T14:07:29.000Z,33.2331009,-79.065972,,2
2023-06-07T14:07:30.000Z,33.2331048,-79.0659702,,2
2023-06-07T14:07:31.000Z,33.2331073,-79.0659678,,2
2023-06-07T14:07:32.000Z,33.2331086,-79.0659652,,2
2023-06-07T14:07:33.000Z,33.2331088,-79.0659622,,2
2023-06-07T14:07:34.000Z,33.2331119,-79.0659595,,2
2023-06-07T14:07:35.000Z,33.2331156,-79.0659569,,2
2023-06-07T14:07:36.000Z,33.233118,-79.0659547,,2
2023-06-07T14:07:37.000Z,33.2331195,-79.0659526,,2
2023-06-07T14:07:38.000Z,33.2331204,-79.0659499,,2
2023-06-07T14:07:39.000Z,33.2331211,-79.0659471,,2
2023-06-07T14:07:40.000Z,33.2331231,-79.0659447,,2
2023-06-07T14:07:41.000Z,33.2331257,-79.0659434,,2
2023-06-07T14:07:42.000Z,33.2331294,-79.0659432,,2
2023-06-07T14:07:43.000Z,33.2331334,-79.0659419,,2
2023-06-07T14:07:44.000Z,33.2331355,-79.0659397,,2
2023-06-07T14:07:45.000Z,33.2331371,-79.0659395,,2
2023-06-07T14:07:46.000Z,33.2331378,-79.065938,,2
2023-06-07T14:07:47.000Z,33.2331401,-79.065936,,2
2023-06-07T14:07:48.000Z,33.233144,-79.0659339,,2
2023-06-07T14:07:49.000Z,33.2331479,-79.0659313,,2
2023-06-07T14:07:50.000Z,33.2331501,-79.0659293,,2
2023-06-07T14:07:51.000Z,33.2331514,-79.0659262,,2
2023-06-07T14:07:52.000Z,33.2331524,-79.0659244,,2
2023-06-07T14:07:53.000Z,33.233154,-79.0659227,,2
2023-06-07T14:07:54.000Z,33.2331579,-79.0659206,,2
2023-06-07T14:07:55.000Z,33.2331631,-79.065918,,2
2023-06-07T14:07:56.000Z,33.2331666,-79.065916,,2
2023-06-07T14:07:57.000Z,33.2331687,-79.0659139,,2
2023-06-07T14:07:58.001Z,33.2331705,-79.0659122,,2
2023-06-07T14:07:59.000Z,33.2331722,-79.065911,,2
2023-06-07T14:08:00.000Z,33.2331741,-79.06591,,2
2023-06-07T14:08:01.000Z,33.2331772,-79.0659074,,2
2023-06-07T14:08:02.000Z,33.2331797,-79.065905,,2
2023-06-07T14:08:03.000Z,33.2331824,-79.0659018,,2
2023-06-07T14:08:04.000Z,33.2331854,-79.065898,,2
2023-06-07T14:08:05.000Z,33.2331877,-79.0658957,,2
2023-06-07T14:08:06.000Z,33.2331893,-79.0658946,,2
2023-06-07T14:08:07.000Z,33.2331923,-79.0658926,,2
2023-06-07T14:08:08.000Z,33.233196,-79.0658899,,2
2023-06-07T14:08:09.000Z,33.2331989,-79.0658874,,2
2023-06-07T14:08:10.000Z,33.2332007,-79.065885,,2
2023-06-07T14:08:11.000Z,33.2332036,-79.0658819,,2
2023-06-07T14:08:12.000Z,33.2332067,-79.0658801,,2
2023-06-07T14:08:13.000Z,33.2332093,-79.0658781,,2
2023-06-07T14:08:14.000Z,33.2332114,-79.0658754,,2
2023-06-07T14:08:15.000Z,33.2332124,-79.0658733,,2
2023-06-07T14:08:16.000Z,33.2332139,-79.0658718,,2
2023-06-07T14:08:17.000Z,33.2332164,-79.0658702,,2
2023-06-07T14:08:18.000Z,33.2332204,-79.0658672,,2
2023-06-07T14:08:19.000Z,33.2332249,-79.0658636,,2
2023-06-07T14:08:20.000Z,33.2332277,-79.0658597,,2
2023-06-07T14:08:21.000Z,33.2332292,-79.0658568,,2
2023-06-07T14:08:22.000Z,33.2332299,-79.0658537,,2
2023-06-07T14:08:23.000Z,33.2332314,-79.0658518,,2
2023-06-07T14:08:24.000Z,33.2332343,-79.0658501,,2
2023-06-07T14:08:25.000Z,33.2332385,-79.0658474,,2
2023-06-07T14:08:26.000Z,33.2332424,-79.0658441,,2
2023-06-07T14:08:27.000Z,33.2332436,-79.0658419,,2
2023-06-07T14:08:28.000Z,33.2332439,-79.0658408,,2
2023-06-07T14:08:29.000Z,33.2332455,-79.0658389,,2
2023-06-07T14:08:30.000Z,33.2332496,-79.065835,,2
2023-06-07T14:08:31.000Z,33.2332539,-79.0658315,,2
2023-06-07T14:08:32.000Z,33.2332572,-79.0658294,,2
2023-06-07T14:08:33.000Z,33.2332593,-79.0658269,,2
2023-06-07T14:08:34.000Z,33.2332608,-79.0658251,,2
2023-06-07T14:08:35.000Z,33.2332624,-79.0658246,,2
2023-06-07T14:08:36.000Z,33.2332645,-79.0658237,,2
2023-06-07T14:08:37.000Z,33.2332683,-79.0658214,,2
2023-06-07T14:08:38.000Z,33.2332727,-79.0658174,,2
2023-06-07T14:08:39.000Z,33.2332763,-79.0658149,,2
2023-06-07T14:08:40.000Z,33.2332774,-79.0658132,,2
2023-06-07T14:08:41.000Z,33.2332779,-79.0658124,,2
2023-06-07T14:08:42.000Z,33.2332794,-79.0658078,,2
2023-06-07T14:08:43.000Z,33.233283,-79.0658059,,2
2023-06-07T14:08:44.000Z,33.2332866,-79.0658034,,2
2023-06-07T14:08:45.000Z,33.2332895,-79.0658015,,2
2023-06-07T14:08:46.000Z,33.2332948,-79.0657983,,2
2023-06-07T14:08:47.000Z,33.2332967,-79.0657953,,2
2023-06-07T14:08:48.000Z,33.2332985,-79.0657922,,2
2023-06-07T14:08:49.000Z,33.2333005,-79.0657902,,2
2023-06-07T14:08:50.000Z,33.2333025,-79.0657897,,2
2023-06-07T14:08:51.000Z,33.2333059,-79.0657885,,2
2023-06-07T14:08:52.000Z,33.2333097,-79.0657862,,2
2023-06-07T14:08:53.000Z,33.2333125,-79.0657847,,2
2023-06-07T14:08:54.000Z,33.2333134,-79.0657835,,2
2023-06-07T14:08:55.000Z,33.2333145,-79.0657816,,2
2023-06-07T14:08:56.000Z,33.2333166,-79.0657786,,2
2023-06-07T14:08:57.000Z,33.2333191,-79.0657761,,2
2023-06-07T14:08:58.000Z,33.2333221,-79.0657744,,2
2023-06-07T14:08:59.000Z,33.233325,-79.0657728,,2
2023-06-07T14:09:00.000Z,33.2333268,-79.0657702,,2
2023-06-07T14:09:01.000Z,33.2333283,-79.0657688,,2
2023-06-07T14:09:02.000Z,33.2333302,-79.0657675,,2
2023-06-07T14:09:03.000Z,33.2333322,-79.0657654,,2
2023-06-07T14:09:04.000Z,33.2333347,-79.0657634,,2
2023-06-07T14:09:05.000Z,33.2333373,-79.0657611,,2
2023-06-07T14:09:06.000Z,33.2333388,-79.0657582,,2
2023-06-07T14:09:07.000Z,33.2333398,-79.065755,,2
2023-06-07T14:09:08.000Z,33.233342,-79.0657534,,2
2023-06-07T14:09:09.000Z,33.2333455,-79.0657508,,2
2023-06-07T14:09:10.000Z,33.2333502,-79.0657469,,2
2023-06-07T14:09:11.000Z,33.2333533,-79.0657441,,2
2023-06-07T14:09:12.000Z,33.2333543,-79.0657445,,2
2023-06-07T14:09:13.000Z,33.2333552,-79.0657443,,2
2023-06-07T14:09:14.000Z,33.233358,-79.0657416,,2
2023-06-07T14:09:15.000Z,33.2333613,-79.0657381,,2
2023-06-07T14:09:16.001Z,33.2333646,-79.0657357,,2
2023-06-07T14:09:17.000Z,33.2333671,-79.065734,,2
2023-06-07T14:09:18.000Z,33.2333686,-79.0657327,,2
2023-06-07T14:09:19.000Z,33.2333696,-79.0657328,,2
2023-06-07T14:09:20.000Z,33.2333714,-79.0657325,,2
2023-06-07T14:09:21.000Z,33.2333748,-79.0657299,,2
2023-06-07T14:09:22.000Z,33.2333782,-79.0657269,,2
2023-06-07T14:09:23.000Z,33.2333803,-79.0657245,,2
2023-06-07T14:09:24.000Z,33.2333821,-79.0657225,,2
2023-06-07T14:09:25.000Z,33.2333851,-79.0657206,,2
2023-06-07T14:09:26.000Z,33.2333889,-79.0657181,,2
2023-06-07T14:09:27.000Z,33.2333919,-79.0657166,,2
2023-06-07T14:09:28.000Z,33.2333938,-79.0657158,,2
2023-06-07T14:09:29.000Z,33.2333957,-79.0657146,,2
2023-06-07T14:09:30.000Z,33.2333975,-79.0657123,,2
2023-06-07T14:09:31.000Z,33.2333999,-79.0657088,,2
2023-06-07T14:09:32.000Z,33.2334032,-79.065707,,2
2023-06-07T14:09:33.000Z,33.2334064,-79.0657053,,2
2023-06-07T14:09:34.000Z,33.2334096,-79.0657037,,2
2023-06-07T14:09:35.000Z,33.2334112,-79.0657018,,2
2023-06-07T14:09:36.000Z,33.2334122,-79.0656991,,2
2023-06-07T14:09:37.000Z,33.2334143,-79.0656974,,2
2023-06-07T14:09:38.000Z,33.2334172,-79.0656954,,2
2023-06-07T14:09:39.000Z,33.2334209,-79.0656928,,2
2023-06-07T14:09:40.000Z,33.2334238,-79.0656908,,2
2023-06-07T14:09:41.000Z,33.2334254,-79.0656895,,2
2023-06-07T14:09:42.000Z,33.2334264,-79.0656881,,2
2023-06-07T14:09:43.000Z,33.2334289,-79.0656854,,2
2023-06-07T14:09:44.000Z,33.2334326,-79.0656827,,2
2023-06-07T14:09:45.000Z,33.2334357,-79.0656809,,2
2023-06-07T14:09:46.000Z,33.2334388,-79.0656789,,2
2023-06-07T14:09:47.000Z,33.2334417,-79.0656755,,2
2023-06-07T14:09:48.000Z,33.2334422,-79.0656726,,2
2023-06-07T14:09:49.000Z,33.2334418,-79.0656713,,2
2023-06-07T14:09:50.000Z,33.2334427,-79.0656689,,2
2023-06-07T14:09:51.000Z,33.2334464,-79.0656622,,2
2023-06-07T14:09:52.000Z,33.2334481,-79.0656544,,2
2023-06-07T14:09:53.000Z,33.2334527,-79.0656488,,2
2023-06-07T14:09:54.000Z,33.2334533,-79.0656469,,2
2023-06-07T14:09:55.000Z,33.2334535,-79.0656448,,2
2023-06-07T14:09:56.000Z,33.2334556,-79.0656417,,2
2023-06-07T14:09:57.000Z,33.2334597,-79.0656391,,2
2023-06-07T14:09:58.000Z,33.233464,-79.0656372,,2
2023-06-07T14:09:59.000Z,33.2334673,-79.0656362,,2
2023-06-07T14:10:00.000Z,33.2334713,-79.0656355,,2
2023-06-07T14:10:01.000Z,33.2334729,-79.0656342,,2
2023-06-07T14:10:02.000Z,33.2334766,-79.0656331,,2
2023-06-07T14:10:03.000Z,33.2334777,-79.065629,,2
2023-06-07T14:10:04.000Z,33.2334804,-79.0656268,,2
2023-06-07T14:10:05.000Z,33.2334829,-79.0656251,,2
2023-06-07T14:10:06.000Z,33.2334852,-79.0656228,,2
2023-06-07T14:10:07.000Z,33.2334867,-79.065622,,2
2023-06-07T14:10:08.000Z,33.2334881,-79.0656206,,2
2023-06-07T14:10:09.000Z,33.2334883,-79.065617,,2
2023-06-07T14:10:10.000Z,33.233491,-79.065616,,2
2023-06-07T14:10:11.000Z,33.233494,-79.0656128,,2
2023-06-07T14:10:12.000Z,33.2334962,-79.0656109,,2
2023-06-07T14:10:13.000Z,33.2334984,-79.0656105,,2
2023-06-07T14:10:14.000Z,33.2335009,-79.0656092,,2
2023-06-07T14:10:15.000Z,33.2335035,-79.0656081,,2
2023-06-07T14:10:16.000Z,33.2335068,-79.0656065,,2
2023-06-07T14:10:17.000Z,33.2335092,-79.0656047,,2
2023-06-07T14:10:18.000Z,33.2335117,-79.0656033,,2
2023-06-07T14:10:19.000Z,33.2335143,-79.0656013,,2
2023-06-07T14:10:20.000Z,33.2335178,-79.0655967,,2
2023-06-07T14:10:21.000Z,33.23352,-79.0655946,,2
2023-06-07T14:10:22.000Z,33.2335224,-79.0655928,,2
2023-06-07T14:10:23.000Z,33.2335237,-79.0655908,,2
2023-06-07T14:10:24.000Z,33.2335276,-79.0655865,,2
2023-06-07T14:10:25.000Z,33.2335306,-79.0655841,,2
2023-06-07T14:10:26.000Z,33.233533,-79.065584,,2
2023-06-07T14:10:27.000Z,33.2335352,-79.0655836,,2
2023-06-07T14:10:28.000Z,33.2335385,-79.0655826,,2
2023-06-07T14:10:29.000Z,33.2335434,-79.0655809,,2
2023-06-07T14:10:30.000Z,33.2335479,-79.0655785,,2
2023-06-07T14:10:31.000Z,33.2335508,-79.0655773,,2
2023-06-07T14:10:32.000Z,33.2335527,-79.0655768,,2
2023-06-07T14:10:33.000Z,33.2335543,-79.0655758,,2
2023-06-07T14:10:34.001Z,33.2335585,-79.0655738,,2
2023-06-07T14:10:35.000Z,33.2335629,-79.0655705,,2
2023-06-07T14:10:36.000Z,33.2335666,-79.0655678,,2
2023-06-07T14:10:37.000Z,33.2335695,-79.0655737,,2
2023-06-07T14:10:38.000Z,33.2335711,-79.0655716,,2
2023-06-07T14:10:39.000Z,33.2335741,-79.0655694,,2
2023-06-07T14:10:40.000Z,33.2335777,-79.0655663,,2
2023-06-07T14:10:41.000Z,33.2335826,-79.0655606,,2
2023-06-07T14:10:42.000Z,33.2335866,-79.0655581,,2
2023-06-07T14:10:43.000Z,33.2335886,-79.0655566,,2
2023-06-07T14:10:44.000Z,33.2335895,-79.0655555,,2
2023-06-07T14:10:45.000Z,33.2335907,-79.0655539,,2
2023-06-07T14:10:46.000Z,33.2335936,-79.0655509,,2
2023-06-07T14:10:47.000Z,33.2335952,-79.065548,,2
2023-06-07T14:10:48.000Z,33.2335968,-79.0655465,,2
2023-06-07T14:10:49.000Z,33.2335977,-79.0655442,,2
2023-06-07T14:10:50.000Z,33.2335985,-79.065541,,2
2023-06-07T14:10:51.000Z,33.2335982,-79.0655381,,2
2023-06-07T14:10:52.000Z,33.233599,-79.065537,,2
2023-06-07T14:10:53.000Z,33.2335963,-79.0655356,,2
2023-06-07T14:10:54.000Z,33.2335991,-79.0655223,,2
2023-06-07T14:10:55.000Z,33.2336008,-79.065522,,2
2023-06-07T14:10:56.000Z,33.2336015,-79.0655227,,2
2023-06-07T14:10:57.000Z,33.2336043,-79.0655231,,2
2023-06-07T14:10:58.000Z,33.2336086,-79.0655215,,2
2023-06-07T14:10:59.000Z,33.2336128,-79.065514,,2
2023-06-07T14:11:00.000Z,33.2336144,-79.0655057,,2
2023-06-07T14:11:01.000Z,33.2336203,-79.0655023,,2
2023-06-07T14:11:02.000Z,33.2336243,-79.0654971,,2
2023-06-07T14:11:03.000Z,33.2336272,-79.0654943,,2
2023-06-07T14:11:04.000Z,33.233629,-79.0654924,,2
2023-06-07T14:11:05.000Z,33.233632,-79.0654898,,2
2023-06-07T14:11:06.000Z,33.2336349,-79.0654881,,2
2023-06-07T14:11:07.000Z,33.2336353,-79.0654849,,2
2023-06-07T14:11:08.000Z,33.2336395,-79.0654814,,2
2023-06-07T14:11:09.000Z,33.2336437,-79.0654809,,2
2023-06-07T14:11:10.000Z,33.2336479,-79.0654819,,2
2023-06-07T14:11:11.000Z,33.2336528,-79.0654813,,2
2023-06-07T14:11:12.000Z,33.2336561,-79.0654788,,2
2023-06-07T14:11:13.000Z,33.233659,-79.0654754,,2
2023-06-07T14:11:14.000Z,33.2336627,-79.06547,,2
2023-06-07T14:11:15.000Z,33.2336657,-79.0654692,,2
2023-06-07T14:11:16.000Z,33.2336683,-79.0654683,,2
2023-06-07T14:11:17.000Z,33.2336734,-79.0654671,,2
2023-06-07T14:11:18.000Z,33.2336789,-79.0654652,,2
2023-06-07T14:11:19.000Z,33.233683,-79.0654639,,2
2023-06-07T14:11:20.000Z,33.2336859,-79.0654626,,2
2023-06-07T14:11:21.000Z,33.2336889,-79.0654604,,2
2023-06-07T14:11:22.000Z,33.2336918,-79.0654553,,2
2023-06-07T14:11:23.000Z,33.2336952,-79.0654501,,2
2023-06-07T14:11:24.000Z,33.2336991,-79.0654461,,2
2023-06-07T14:11:25.000Z,33.2337026,-79.0654447,,2
2023-06-07T14:11:26.000Z,33.2337074,-79.0654413,,2
2023-06-07T14:11:27.000Z,33.2337094,-79.0654387,,2
2023-06-07T14:11:28.000Z,33.2337104,-79.065433,,2
2023-06-07T14:11:29.000Z,33.2337127,-79.0654317,,2
2023-06-07T14:11:30.000Z,33.2337198,-79.0654315,,2
2023-06-07T14:11:31.000Z,33.2337238,-79.0654299,,2
2023-06-07T14:11:32.000Z,33.2337292,-79.0654227,,2
2023-06-07T14:11:33.000Z,33.2337324,-79.0654158,,2
2023-06-07T14:11:34.000Z,33.2337362,-79.0654152,,2
2023-06-07T14:11:35.000Z,33.2337391,-79.0654166,,2
2023-06-07T14:11:36.000Z,33.2337424,-79.0654158,,2
2023-06-07T14:11:37.000Z,33.2337457,-79.065412,,2
2023-06-07T14:11:38.000Z,33.2337489,-79.0654073,,2
2023-06-07T14:11:39.000Z,33.2337504,-79.0654042,,2
2023-06-07T14:11:40.000Z,33.2337521,-79.0654012,,2
