# time,lat,lon,altMSC,status
2023-04-13T13:01:59.000Z,33.1785935,-79.0967527,,2
2023-04-13T13:02:00.000Z,33.178592,-79.0967507,,2
2023-04-13T13:02:01.000Z,33.1785906,-79.0967486,,2
2023-04-13T13:02:02.000Z,33.1785901,-79.0967485,,2
2023-04-13T13:02:03.000Z,33.1785892,-79.0967508,,2
2023-04-13T13:02:04.000Z,33.1785887,-79.0967478,,2
2023-04-13T13:02:05.000Z,33.1785874,-79.096746,,2
2023-04-13T13:02:06.000Z,33.1785895,-79.0967482,,2
2023-04-13T13:02:07.000Z,33.1785932,-79.0967522,,2
2023-04-13T13:02:08.000Z,33.1785952,-79.0967526,,2
2023-04-13T13:02:09.000Z,33.178594,-79.0967519,,2
2023-04-13T13:02:10.000Z,33.1785942,-79.0967523,,2
2023-04-13T13:02:11.000Z,33.1785915,-79.096752,,2
2023-04-13T13:02:12.000Z,33.1785882,-79.0967488,,2
2023-04-13T13:02:13.000Z,33.1785861,-79.096748,,2
2023-04-13T13:02:14.000Z,33.1785873,-79.0967495,,2
2023-04-13T13:02:15.001Z,33.1785896,-79.0967513,,2
2023-04-13T13:02:16.000Z,33.178594,-79.0967529,,2
2023-04-13T13:02:17.000Z,33.1785951,-79.0967535,,2
2023-04-13T13:02:18.000Z,33.1785953,-79.0967557,,2
2023-04-13T13:02:19.000Z,33.1785935,-79.096757,,2
2023-04-13T13:02:20.000Z,33.1785887,-79.0967522,,2
2023-04-13T13:02:21.000Z,33.1785877,-79.0967496,,2
2023-04-13T13:02:22.000Z,33.1785907,-79.0967528,,2
2023-04-13T13:02:23.000Z,33.178592,-79.0967565,,2
2023-04-13T13:02:24.000Z,33.1785894,-79.0967541,,2
2023-04-13T13:02:25.000Z,33.1785881,-79.0967534,,2
2023-04-13T13:02:26.000Z,33.1785887,-79.0967519,,2
2023-04-13T13:02:27.000Z,33.1785896,-79.0967502,,2
2023-04-13T13:02:28.000Z,33.1785907,-79.0967526,,2
2023-04-13T13:02:29.000Z,33.1785909,-79.0967548,,2
2023-04-13T13:02:30.000Z,33.17859,-79.096753,,2
2023-04-13T13:02:31.000Z,33.1785886,-79.0967506,,2
2023-04-13T13:02:32.000Z,33.1785889,-79.0967508,,2
2023-04-13T13:02:33.000Z,33.1785886,-79.0967503,,2
2023-04-13T13:02:34.000Z,33.1785882,-79.0967512,,2
2023-04-13T13:02:35.000Z,33.1785894,-79.0967511,,2
2023-04-13T13:02:36.000Z,33.1785903,-79.0967532,,2
2023-04-13T13:02:37.000Z,33.1785907,-79.0967537,,2
2023-04-13T13:02:38.000Z,33.1785896,-79.0967498,,2
2023-04-13T13:02:39.000Z,33.1785872,-79.0967475,,2
2023-04-13T13:02:40.000Z,33.178588,-79.096747,,2
2023-04-13T13:02:41.000Z,33.1785885,-79.0967474,,2
2023-04-13T13:02:42.000Z,33.1785882,-79.0967495,,2
2023-04-13T13:02:43.000Z,33.1785886,-79.096752,,2
2023-04-13T13:02:44.000Z,33.178589,-79.0967529,,2
2023-04-13T13:02:45.000Z,33.1785886,-79.0967547,,2
2023-04-13T13:02:46.000Z,33.1785885,-79.096755,,2
2023-04-13T13:02:47.000Z,33.1785876,-79.0967534,,2
2023-04-13T13:02:48.000Z,33.1785849,-79.0967503,,2
2023-04-13T13:02:49.000Z,33.1785829,-79.0967476,,2
2023-04-13T13:02:50.000Z,33.1785838,-79.0967485,,2
2023-04-13T13:02:51.000Z,33.178587,-79.0967528,,2
2023-04-13T13:02:52.000Z,33.1785896,-79.0967536,,2
2023-04-13T13:02:53.000Z,33.1785891,-79.0967524,,2
2023-04-13T13:02:54.000Z,33.178588,-79.0967536,,2
2023-04-13T13:02:55.000Z,33.1785873,-79.0967555,,2
2023-04-13T13:02:56.000Z,33.1785877,-79.0967552,,2
2023-04-13T13:02:57.000Z,33.1785859,-79.096755,,2
2023-04-13T13:02:58.000Z,33.1785835,-79.096756,,2
2023-04-13T13:02:59.000Z,33.1785847,-79.0967572,,2
2023-04-13T13:03:00.000Z,33.1785877,-79.0967551,,2
2023-04-13T13:03:01.000Z,33.178587,-79.0967524,,2
2023-04-13T13:03:02.000Z,33.178584,-79.0967497,,2
2023-04-13T13:03:03.000Z,33.1785859,-79.0967512,,2
2023-04-13T13:03:04.000Z,33.1785887,-79.0967531,,2
2023-04-13T13:03:05.000Z,33.1785887,-79.096752,,2
2023-04-13T13:03:06.000Z,33.178589,-79.0967519,,2
2023-04-13T13:03:07.000Z,33.17859,-79.0967533,,2
2023-04-13T13:03:08.000Z,33.1785882,-79.0967528,,2
2023-04-13T13:03:09.000Z,33.1785848,-79.0967506,,2
2023-04-13T13:03:10.000Z,33.1785841,-79.0967492,,2
2023-04-13T13:03:11.000Z,33.1785836,-79.0967488,,2
2023-04-13T13:03:12.000Z,33.1785836,-79.0967506,,2
2023-04-13T13:03:13.000Z,33.1785839,-79.0967524,,2
2023-04-13T13:03:14.000Z,33.178583,-79.0967512,,2
2023-04-13T13:03:15.000Z,33.1785826,-79.0967499,,2
2023-04-13T13:03:16.000Z,33.1785828,-79.0967519,,2
2023-04-13T13:03:17.000Z,33.1785832,-79.0967521,,2
2023-04-13T13:03:18.000Z,33.1785838,-79.0967527,,2
2023-04-13T13:03:19.000Z,33.1785822,-79.096752,,2
2023-04-13T13:03:20.000Z,33.1785797,-79.0967501,,2
2023-04-13T13:03:21.000Z,33.1785792,-79.0967497,,2
2023-04-13T13:03:22.000Z,33.1785794,-79.0967515,,2
2023-04-13T13:03:23.000Z,33.1785801,-79.0967534,,2
2023-04-13T13:03:24.000Z,33.1785814,-79.0967547,,2
2023-04-13T13:03:25.000Z,33.1785814,-79.0967551,,2
2023-04-13T13:03:26.000Z,33.1785827,-79.096753,,2
2023-04-13T13:03:27.000Z,33.1785812,-79.0967519,,2
2023-04-13T13:03:28.000Z,33.1785781,-79.0967512,,2
2023-04-13T13:03:29.000Z,33.1785766,-79.0967507,,2
2023-04-13T13:03:30.000Z,33.1785768,-79.0967525,,2
2023-04-13T13:03:31.000Z,33.1785806,-79.0967536,,2
2023-04-13T13:03:32.000Z,33.178585,-79.0967543,,2
2023-04-13T13:03:33.000Z,33.1785864,-79.0967526,,2
2023-04-13T13:03:34.000Z,33.1785854,-79.0967498,,2
2023-04-13T13:03:35.000Z,33.1785841,-79.0967473,,2
2023-04-13T13:03:36.000Z,33.1785832,-79.0967482,,2
2023-04-13T13:03:37.000Z,33.1785824,-79.0967502,,2
2023-04-13T13:03:38.000Z,33.1785805,-79.096748,,2
2023-04-13T13:03:39.000Z,33.1785799,-79.0967477,,2
2023-04-13T13:03:40.000Z,33.178583,-79.0967477,,2
2023-04-13T13:03:41.000Z,33.1785857,-79.0967481,,2
2023-04-13T13:03:42.000Z,33.1785858,-79.0967479,,2
2023-04-13T13:03:43.000Z,33.1785842,-79.0967473,,2
2023-04-13T13:03:44.000Z,33.1785831,-79.0967476,,2
2023-04-13T13:03:45.001Z,33.1785831,-79.0967477,,2
2023-04-13T13:03:46.000Z,33.1785825,-79.096747,,2
2023-04-13T13:03:47.000Z,33.1785821,-79.0967472,,2
2023-04-13T13:03:48.000Z,33.1785825,-79.0967465,,2
2023-04-13T13:03:49.000Z,33.1785826,-79.0967453,,2
2023-04-13T13:03:50.000Z,33.1785812,-79.0967443,,2
2023-04-13T13:03:51.000Z,33.1785804,-79.0967445,,2
2023-04-13T13:03:52.000Z,33.1785814,-79.096749,,2
2023-04-13T13:03:53.000Z,33.1785841,-79.096752,,2
2023-04-13T13:03:54.000Z,33.1785854,-79.0967511,,2
2023-04-13T13:03:55.000Z,33.1785855,-79.0967495,,2
2023-04-13T13:03:56.000Z,33.1785835,-79.0967475,,2
2023-04-13T13:03:57.000Z,33.1785801,-79.0967453,,2
2023-04-13T13:03:58.000Z,33.1785807,-79.0967463,,2
2023-04-13T13:03:59.000Z,33.1785816,-79.0967485,,2
2023-04-13T13:04:00.000Z,33.1785813,-79.0967464,,2
2023-04-13T13:04:01.000Z,33.1785829,-79.0967478,,2
2023-04-13T13:04:02.000Z,33.1785833,-79.0967493,,2
2023-04-13T13:04:03.000Z,33.1785815,-79.0967457,,2
2023-04-13T13:04:04.000Z,33.1785809,-79.0967463,,2
2023-04-13T13:04:05.000Z,33.1785819,-79.0967472,,2
2023-04-13T13:04:06.000Z,33.1785813,-79.0967462,,2
2023-04-13T13:04:07.000Z,33.1785805,-79.0967471,,2
2023-04-13T13:04:08.000Z,33.1785797,-79.0967463,,2
2023-04-13T13:04:09.000Z,33.1785805,-79.096746,,2
2023-04-13T13:04:10.000Z,33.1785814,-79.0967456,,2
2023-04-13T13:04:11.000Z,33.1785824,-79.0967438,,2
2023-04-13T13:04:12.000Z,33.1785819,-79.0967444,,2
2023-04-13T13:04:13.000Z,33.1785817,-79.0967455,,2
2023-04-13T13:04:14.000Z,33.178583,-79.0967461,,2
2023-04-13T13:04:15.000Z,33.1785842,-79.0967453,,2
2023-04-13T13:04:16.000Z,33.1785831,-79.0967447,,2
2023-04-13T13:04:17.000Z,33.1785814,-79.0967442,,2
2023-04-13T13:04:18.000Z,33.1785834,-79.0967464,,2
2023-04-13T13:04:19.000Z,33.1785845,-79.0967457,,2
2023-04-13T13:04:20.000Z,33.1785825,-79.096741,,2
2023-04-13T13:04:21.000Z,33.1785807,-79.096742,,2
2023-04-13T13:04:22.000Z,33.1785805,-79.0967438,,2
2023-04-13T13:04:23.000Z,33.1785841,-79.0967447,,2
2023-04-13T13:04:24.000Z,33.1785858,-79.0967478,,2
2023-04-13T13:04:25.000Z,33.1785869,-79.0967489,,2
2023-04-13T13:04:26.000Z,33.1785876,-79.0967491,,2
2023-04-13T13:04:27.000Z,33.1785844,-79.0967475,,2
2023-04-13T13:04:28.000Z,33.1785822,-79.0967438,,2
2023-04-13T13:04:29.000Z,33.178581,-79.0967429,,2
2023-04-13T13:04:30.000Z,33.1785824,-79.0967457,,2
2023-04-13T13:04:31.000Z,33.1785852,-79.0967481,,2
2023-04-13T13:04:32.000Z,33.1785858,-79.0967478,,2
2023-04-13T13:04:33.000Z,33.1785839,-79.0967459,,2
2023-04-13T13:04:34.000Z,33.1785815,-79.0967459,,2
2023-04-13T13:04:35.000Z,33.1785819,-79.0967473,,2
2023-04-13T13:04:36.000Z,33.1785837,-79.0967487,,2
2023-04-13T13:04:37.000Z,33.1785836,-79.0967484,,2
2023-04-13T13:04:38.000Z,33.1785827,-79.0967453,,2
2023-04-13T13:04:39.000Z,33.1785815,-79.0967451,,2
2023-04-13T13:04:40.000Z,33.1785819,-79.096746,,2
2023-04-13T13:04:41.000Z,33.1785826,-79.0967455,,2
2023-04-13T13:04:42.000Z,33.1785842,-79.0967466,,2
2023-04-13T13:04:43.000Z,33.1785847,-79.0967464,,2
2023-04-13T13:04:44.000Z,33.1785832,-79.0967448,,2
2023-04-13T13:04:45.000Z,33.1785832,-79.0967467,,2
2023-04-13T13:04:46.000Z,33.1785814,-79.096746,,2
2023-04-13T13:04:47.000Z,33.1785816,-79.096746,,2
2023-04-13T13:04:48.000Z,33.1785816,-79.0967464,,2
2023-04-13T13:04:49.000Z,33.1785793,-79.096745,,2
2023-04-13T13:04:50.000Z,33.1785793,-79.0967443,,2
2023-04-13T13:04:51.000Z,33.1785822,-79.0967448,,2
2023-04-13T13:04:52.000Z,33.1785832,-79.0967476,,2
2023-04-13T13:04:53.000Z,33.1785835,-79.0967484,,2
2023-04-13T13:04:54.000Z,33.1785815,-79.0967484,,2
2023-04-13T13:04:55.000Z,33.1785785,-79.0967446,,2
2023-04-13T13:04:56.000Z,33.1785803,-79.0967455,,2
2023-04-13T13:04:57.000Z,33.1785822,-79.0967483,,2
2023-04-13T13:04:58.000Z,33.1785816,-79.0967484,,2
2023-04-13T13:04:59.000Z,33.1785794,-79.0967458,,2
2023-04-13T13:05:00.000Z,33.1785776,-79.0967457,,2
2023-04-13T13:05:01.000Z,33.1785793,-79.0967495,,2
2023-04-13T13:05:02.000Z,33.1785846,-79.0967512,,2
2023-04-13T13:05:03.000Z,33.1785903,-79.0967493,,2
2023-04-13T13:05:04.000Z,33.1785904,-79.0967453,,2
2023-04-13T13:05:05.000Z,33.1785878,-79.0967401,,2
2023-04-13T13:05:06.000Z,33.1785855,-79.096737,,2
2023-04-13T13:05:07.000Z,33.1785851,-79.0967403,,2
2023-04-13T13:05:08.000Z,33.1785859,-79.0967433,,2
2023-04-13T13:05:09.000Z,33.1785854,-79.0967411,,2
2023-04-13T13:05:10.000Z,33.1785833,-79.0967402,,2
2023-04-13T13:05:11.000Z,33.1785837,-79.0967402,,2
2023-04-13T13:05:12.000Z,33.1785883,-79.0967425,,2
2023-04-13T13:05:13.000Z,33.1785931,-79.0967456,,2
2023-04-13T13:05:14.001Z,33.1785917,-79.0967451,,2
2023-04-13T13:05:15.000Z,33.1785882,-79.0967445,,2
2023-04-13T13:05:16.000Z,33.1785871,-79.0967419,,2
2023-04-13T13:05:17.000Z,33.1785866,-79.0967422,,2
2023-04-13T13:05:18.000Z,33.1785854,-79.0967414,,2
2023-04-13T13:05:19.000Z,33.1785816,-79.0967402,,2
2023-04-13T13:05:20.000Z,33.1785808,-79.0967439,,2
2023-04-13T13:05:21.000Z,33.1785846,-79.0967471,,2
2023-04-13T13:05:22.000Z,33.1785873,-79.0967473,,2
2023-04-13T13:05:23.000Z,33.1785885,-79.0967469,,2
2023-04-13T13:05:24.000Z,33.1785891,-79.096746,,2
2023-04-13T13:05:25.000Z,33.1785862,-79.0967423,,2
2023-04-13T13:05:26.000Z,33.1785826,-79.0967422,,2
2023-04-13T13:05:27.000Z,33.178582,-79.0967456,,2
2023-04-13T13:05:28.000Z,33.1785835,-79.0967491,,2
2023-04-13T13:05:29.000Z,33.1785831,-79.0967499,,2
2023-04-13T13:05:30.000Z,33.1785797,-79.0967481,,2
2023-04-13T13:05:31.000Z,33.1785782,-79.0967472,,2
2023-04-13T13:05:32.000Z,33.1785808,-79.0967483,,2
2023-04-13T13:05:33.000Z,33.1785831,-79.0967499,,2
2023-04-13T13:05:34.000Z,33.1785844,-79.0967493,,2
2023-04-13T13:05:35.000Z,33.1785847,-79.0967493,,2
2023-04-13T13:05:36.000Z,33.1785827,-79.0967479,,2
2023-04-13T13:05:37.000Z,33.1785851,-79.0967478,,2
2023-04-13T13:05:38.000Z,33.1785855,-79.0967485,,2
2023-04-13T13:05:39.000Z,33.1785838,-79.0967472,,2
2023-04-13T13:05:40.000Z,33.178583,-79.0967466,,2
2023-04-13T13:05:41.000Z,33.178582,-79.0967446,,2
2023-04-13T13:05:42.000Z,33.1785826,-79.0967456,,2
2023-04-13T13:05:43.000Z,33.1785854,-79.0967478,,2
2023-04-13T13:05:44.000Z,33.1785865,-79.0967488,,2
2023-04-13T13:05:45.000Z,33.1785851,-79.096749,,2
2023-04-13T13:05:46.000Z,33.1785846,-79.0967469,,2
2023-04-13T13:05:47.000Z,33.1785843,-79.0967441,,2
2023-04-13T13:05:48.000Z,33.1785841,-79.0967428,,2
2023-04-13T13:05:49.000Z,33.1785849,-79.096741,,2
2023-04-13T13:05:50.000Z,33.1785844,-79.096742,,2
2023-04-13T13:05:51.000Z,33.1785848,-79.0967436,,2
2023-04-13T13:05:52.000Z,33.1785864,-79.0967438,,2
2023-04-13T13:05:53.000Z,33.1785867,-79.0967429,,2
2023-04-13T13:05:54.000Z,33.1785838,-79.096743,,2
2023-04-13T13:05:55.000Z,33.178585,-79.0967448,,2
2023-04-13T13:05:56.000Z,33.1785868,-79.0967451,,2
2023-04-13T13:05:57.000Z,33.1785854,-79.0967429,,2
2023-04-13T13:05:58.000Z,33.1785842,-79.0967416,,2
2023-04-13T13:05:59.000Z,33.1785847,-79.0967418,,2
2023-04-13T13:06:00.000Z,33.1785854,-79.0967421,,2
2023-04-13T13:06:01.000Z,33.1785849,-79.0967422,,2
2023-04-13T13:06:02.000Z,33.1785834,-79.0967422,,2
2023-04-13T13:06:03.000Z,33.1785832,-79.0967451,,2
2023-04-13T13:06:04.000Z,33.1785839,-79.0967478,,2
2023-04-13T13:06:05.000Z,33.1785847,-79.0967468,,2
2023-04-13T13:06:06.000Z,33.1785839,-79.0967451,,2
2023-04-13T13:06:07.000Z,33.1785825,-79.0967436,,2
2023-04-13T13:06:08.000Z,33.1785832,-79.0967416,,2
2023-04-13T13:06:09.000Z,33.1785838,-79.0967417,,2
2023-04-13T13:06:10.000Z,33.1785828,-79.0967418,,2
2023-04-13T13:06:11.000Z,33.1785835,-79.0967432,,2
2023-04-13T13:06:12.000Z,33.1785829,-79.0967441,,2
2023-04-13T13:06:13.000Z,33.1785819,-79.0967442,,2
2023-04-13T13:06:14.000Z,33.1785818,-79.0967433,,2
2023-04-13T13:06:15.000Z,33.1785834,-79.0967445,,2
2023-04-13T13:06:16.000Z,33.1785823,-79.096747,,2
2023-04-13T13:06:17.000Z,33.1785789,-79.0967465,,2
2023-04-13T13:06:18.000Z,33.1785784,-79.0967467,,2
2023-04-13T13:06:19.000Z,33.1785805,-79.0967476,,2
2023-04-13T13:06:20.000Z,33.1785784,-79.0967448,,2
2023-04-13T13:06:21.000Z,33.1785783,-79.0967449,,2
2023-04-13T13:06:22.000Z,33.1785795,-79.0967478,,2
2023-04-13T13:06:23.000Z,33.1785786,-79.0967459,,2
2023-04-13T13:06:24.000Z,33.1785806,-79.0967483,,2
2023-04-13T13:06:25.000Z,33.1785826,-79.0967518,,2
2023-04-13T13:06:26.000Z,33.1785815,-79.0967498,,2
2023-04-13T13:06:27.000Z,33.1785778,-79.0967467,,2
2023-04-13T13:06:28.000Z,33.1785765,-79.0967477,,2
2023-04-13T13:06:29.000Z,33.1785782,-79.0967482,,2
2023-04-13T13:06:30.000Z,33.1785789,-79.0967499,,2
2023-04-13T13:06:31.000Z,33.1785777,-79.0967519,,2
2023-04-13T13:06:32.000Z,33.1785762,-79.0967506,,2
2023-04-13T13:06:33.000Z,33.1785759,-79.09675,,2
2023-04-13T13:06:34.000Z,33.1785758,-79.0967486,,2
2023-04-13T13:06:35.000Z,33.1785752,-79.0967462,,2
2023-04-13T13:06:36.000Z,33.1785747,-79.0967487,,2
2023-04-13T13:06:37.000Z,33.1785765,-79.0967499,,2
2023-04-13T13:06:38.000Z,33.178578,-79.0967506,,2
2023-04-13T13:06:39.000Z,33.1785795,-79.096752,,2
2023-04-13T13:06:40.000Z,33.1785793,-79.0967537,,2
2023-04-13T13:06:41.000Z,33.1785781,-79.0967513,,2
2023-04-13T13:06:42.000Z,33.1785762,-79.0967496,,2
2023-04-13T13:06:43.000Z,33.1785733,-79.0967488,,2
2023-04-13T13:06:44.001Z,33.1785738,-79.0967457,,2
2023-04-13T13:06:45.000Z,33.178577,-79.0967458,,2
2023-04-13T13:06:46.000Z,33.1785764,-79.0967458,,2
2023-04-13T13:06:47.000Z,33.1785755,-79.0967452,,2
2023-04-13T13:06:48.000Z,33.1785752,-79.0967491,,2
2023-04-13T13:06:49.000Z,33.178577,-79.0967531,,2
2023-04-13T13:06:50.000Z,33.1785803,-79.0967539,,2
2023-04-13T13:06:51.000Z,33.1785805,-79.0967536,,2
2023-04-13T13:06:52.000Z,33.1785788,-79.096752,,2
2023-04-13T13:06:53.000Z,33.1785747,-79.0967481,,2
2023-04-13T13:06:54.000Z,33.1785719,-79.0967461,,2
2023-04-13T13:06:55.000Z,33.1785734,-79.0967479,,2
2023-04-13T13:06:56.000Z,33.1785744,-79.0967495,,2
2023-04-13T13:06:57.000Z,33.1785754,-79.0967507,,2
2023-04-13T13:06:58.000Z,33.1785748,-79.0967502,,2
2023-04-13T13:06:59.000Z,33.1785738,-79.09675,,2
2023-04-13T13:07:00.000Z,33.1785752,-79.0967526,,2
2023-04-13T13:07:01.000Z,33.178578,-79.0967533,,2
2023-04-13T13:07:02.000Z,33.1785789,-79.09675,,2
2023-04-13T13:07:03.000Z,33.1785765,-79.0967464,,2
2023-04-13T13:07:04.000Z,33.1785749,-79.0967465,,2
2023-04-13T13:07:05.000Z,33.178576,-79.096748,,2
2023-04-13T13:07:06.000Z,33.1785769,-79.0967475,,2
2023-04-13T13:07:07.000Z,33.1785764,-79.0967477,,2
2023-04-13T13:07:08.000Z,33.1785766,-79.09675,,2
2023-04-13T13:07:09.000Z,33.1785759,-79.0967504,,2
2023-04-13T13:07:10.000Z,33.1785771,-79.0967497,,2
2023-04-13T13:07:11.000Z,33.1785774,-79.0967509,,2
2023-04-13T13:07:12.000Z,33.1785761,-79.0967506,,2
2023-04-13T13:07:13.000Z,33.1785757,-79.0967515,,2
2023-04-13T13:07:14.000Z,33.1785757,-79.0967536,,2
2023-04-13T13:07:15.000Z,33.1785752,-79.0967556,,2
2023-04-13T13:07:16.000Z,33.178574,-79.0967542,,2
2023-04-13T13:07:17.000Z,33.1785709,-79.0967514,,2
2023-04-13T13:07:18.000Z,33.1785709,-79.0967525,,2
2023-04-13T13:07:19.000Z,33.1785729,-79.0967536,,2
2023-04-13T13:07:20.000Z,33.1785743,-79.0967549,,2
2023-04-13T13:07:21.000Z,33.1785744,-79.0967531,,2
2023-04-13T13:07:22.000Z,33.178573,-79.0967505,,2
2023-04-13T13:07:23.000Z,33.1785735,-79.0967505,,2
2023-04-13T13:07:24.000Z,33.1785754,-79.0967527,,2
2023-04-13T13:07:25.000Z,33.1785755,-79.0967547,,2
2023-04-13T13:07:26.000Z,33.1785734,-79.0967549,,2
2023-04-13T13:07:27.000Z,33.1785727,-79.0967537,,2
2023-04-13T13:07:28.000Z,33.1785731,-79.096753,,2
2023-04-13T13:07:29.000Z,33.1785745,-79.0967532,,2
2023-04-13T13:07:30.000Z,33.1785729,-79.096752,,2
2023-04-13T13:07:31.000Z,33.1785708,-79.096752,,2
2023-04-13T13:07:32.000Z,33.1785697,-79.096753,,2
2023-04-13T13:07:33.000Z,33.1785723,-79.0967532,,2
2023-04-13T13:07:34.000Z,33.1785766,-79.0967527,,2
2023-04-13T13:07:35.000Z,33.1785757,-79.0967533,,2
2023-04-13T13:07:36.000Z,33.1785716,-79.0967541,,2
2023-04-13T13:07:37.000Z,33.1785709,-79.096752,,2
2023-04-13T13:07:38.000Z,33.1785725,-79.096753,,2
2023-04-13T13:07:39.000Z,33.1785728,-79.0967536,,2
2023-04-13T13:07:40.000Z,33.1785725,-79.0967534,,2
2023-04-13T13:07:41.000Z,33.1785727,-79.0967533,,2
2023-04-13T13:07:42.000Z,33.178573,-79.0967512,,2
2023-04-13T13:07:43.000Z,33.1785736,-79.0967509,,2
2023-04-13T13:07:44.000Z,33.178575,-79.0967499,,2
2023-04-13T13:07:45.000Z,33.1785752,-79.096751,,2
2023-04-13T13:07:46.000Z,33.1785745,-79.0967504,,2
2023-04-13T13:07:47.000Z,33.1785736,-79.0967479,,2
2023-04-13T13:07:48.000Z,33.1785728,-79.0967489,,2
